h3,places
854b6437fffffff,23
854b653bfffffff,1845
854b652ffffffff,21
852e6db7fffffff,24
854b61b3fffffff,533
854b6cbbfffffff,31
854096abfffffff,2
85409343fffffff,2
8530b04bfffffff,1
8530b10ffffffff,1
8530b5dbfffffff,5
85319b93fffffff,1
8531912ffffffff,1
85319c17fffffff,1
8530a3abfffffff,3
8530a42ffffffff,2
853016c7fffffff,1
8530a193fffffff,1
853011affffffff,1
8530063bfffffff,1
853181abfffffff,2
852f5b07fffffff,2462
852f5b03fffffff,655
852f5b63fffffff,25
852e758ffffffff,2065
852e758bfffffff,163
852e75cffffffff,621
852e7437fffffff,73
852e7407fffffff,246
852f5847fffffff,289
85c2d493fffffff,4
85c2f267fffffff,1
85c2f24bfffffff,1
85c2d693fffffff,1
85c28687fffffff,1
85c29963fffffff,1
85b335b3fffffff,2
858b64d7fffffff,2
858e6937fffffff,1
858b6503fffffff,7
85b33487fffffff,2
858b60a3fffffff,3
858b66a7fffffff,1
858b66affffffff,4
85b32077fffffff,2
858b661bfffffff,1
858b6663fffffff,2
858b665bfffffff,6
85b32497fffffff,1
858a03cbfffffff,1
858a308bfffffff,2
858b8c6bfffffff,1
858b88cbfffffff,1
858b9db7fffffff,1
858a120bfffffff,1
858aa10bfffffff,1
858aa23bfffffff,1
858a50d3fffffff,10
858a1d23fffffff,2
858a1927fffffff,1
858ae693fffffff,3
858ae69bfffffff,1
858a514bfffffff,1
858aadc3fffffff,1
858aa9cbfffffff,1
858a1b17fffffff,1
858a1b7bfffffff,21
858a8c53fffffff,52
858af673fffffff,23
858af223fffffff,1
858b9ac7fffffff,1
85816ca7fffffff,1
85816143fffffff,1
858163affffffff,1
85816c37fffffff,1
85816ad7fffffff,1
858ab5b7fffffff,1
858ab4bbfffffff,1
858ab4d7fffffff,1
858ab697fffffff,1
858ab0cbfffffff,1
85810d67fffffff,108
85815467fffffff,1
8581545bfffffff,1
85298597fffffff,3
852985a7fffffff,15
852985a3fffffff,2
852985cbfffffff,3
8529854ffffffff,6
8548e057fffffff,1
8548e027fffffff,2
8548e287fffffff,1
85288327fffffff,3
85288363fffffff,1
85288abbfffffff,2
85288a8bfffffff,6
85288ad7fffffff,28
856629a7fffffff,5
85664487fffffff,1
85667547fffffff,8
85662a37fffffff,1
85662aa3fffffff,3
85bcd007fffffff,11
85bcd00bfffffff,663
85bcf31bfffffff,4
85bcf35bfffffff,2
85bcd487fffffff,2
85bcf20bfffffff,3
85bcf66ffffffff,1
85bcaaaffffffff,1
85bc8d4bfffffff,1
85bc9bb7fffffff,2
85bc9ba7fffffff,105
859726dbfffffff,6
85bc9b73fffffff,1
85ac5a0ffffffff,1
85984e2bfffffff,1
85acf513fffffff,1
85acc1a7fffffff,1
85986827fffffff,1
85acd1b7fffffff,1
85836663fffffff,1
85834493fffffff,1
8583626bfffffff,1
85aca147fffffff,1
85acaa47fffffff,1
85ac8427fffffff,1
85ac8cabfffffff,1
85ac8cd3fffffff,1
85ac8bb3fffffff,1
85ac8083fffffff,1
85ac808bfffffff,1
85ac862ffffffff,1
85ac82d7fffffff,1
85ac9cb7fffffff,4
85acb193fffffff,1
8597686ffffffff,1
85ac95b7fffffff,1
85ac9113fffffff,8
85ac9017fffffff,1
85974a97fffffff,5
85974b8bfffffff,1
85acd64bfffffff,1
858320b7fffffff,1
85832007fffffff,2
85832003fffffff,1
858320cffffffff,4
85ac9877fffffff,1
85ac9e2ffffffff,1
85833177fffffff,5
85830447fffffff,5
8583044ffffffff,2
85833077fffffff,3
85833073fffffff,1
858306d3fffffff,2
858333b3fffffff,4
85833307fffffff,1
858333c7fffffff,2
858333dbfffffff,1
8583335bfffffff,3
858332bbfffffff,1
8596698ffffffff,2
85966eaffffffff,1
85966097fffffff,1
859648affffffff,2
85964373fffffff,1
85994897fffffff,1
8583480bfffffff,1
85996c27fffffff,1
85996d8bfffffff,1
858221affffffff,1
8582297bfffffff,1
85822677fffffff,1
85820493fffffff,1
85824b57fffffff,1
85824b6ffffffff,1
85825927fffffff,1
8582591bfffffff,1
8582596bfffffff,1
85825baffffffff,1
85825e9bfffffff,1
8582e9a3fffffff,1
8582024bfffffff,2
85821bc3fffffff,1
8582f5d3fffffff,1
85821ab3fffffff,1
85821a4bfffffff,1
858302dbfffffff,17
85831527fffffff,2
85831127fffffff,1
85831d43fffffff,1
85831c43fffffff,6
85831e4ffffffff,1
858315c7fffffff,5
8583150ffffffff,1
858315cbfffffff,6
858310a3fffffff,3
85831007fffffff,4
858314cffffffff,1
85831383fffffff,5
8583106bfffffff,1
85831237fffffff,2
85831357fffffff,3
85831213fffffff,1
8583a5a3fffffff,1
85831a1bfffffff,2
8583a8dbfffffff,2
8583accbfffffff,2
8583ae07fffffff,1
8583a83bfffffff,1
8583a80ffffffff,1
8583aaaffffffff,1
8583aa13fffffff,3
85838c83fffffff,3
8583aa2bfffffff,2
8583aa67fffffff,1
85838c9bfffffff,5
8583aa83fffffff,3
8583aad3fffffff,2
85838587fffffff,1
8583851bfffffff,1
85964ab7fffffff,1
85964b67fffffff,1
85964a8bfffffff,1
85965d33fffffff,2
85965997fffffff,2
85965973fffffff,1
8583a697fffffff,1
85965107fffffff,2
859658a3fffffff,1
85965813fffffff,1
85965e6bfffffff,2
85965e53fffffff,1
8583a357fffffff,1
8583a2d3fffffff,1
858384cbfffffff,1
858386bbfffffff,1
8583b157fffffff,1
8583869bfffffff,2
8583b14bfffffff,1
8583b02bfffffff,3
85965a7bfffffff,1
8583b403fffffff,1
8583b443fffffff,8
8583b627fffffff,2
8583b607fffffff,1
8583b28ffffffff,1
8596eb0ffffffff,4
8583b67bfffffff,1
8596cdabfffffff,1
8596cdc3fffffff,2
858214a3fffffff,1
858210abfffffff,1
85821153fffffff,2
85821457fffffff,1
85821633fffffff,1
85838ddbfffffff,4
858388dbfffffff,3
85838eabfffffff,182
85bec077fffffff,9
85bed123fffffff,2
85bec64bfffffff,1
85bef36bfffffff,2
85bed4abfffffff,1
85bef2abfffffff,11
85bef20ffffffff,4
85bed063fffffff,1
85bed697fffffff,2
85be8977fffffff,4
85bede67fffffff,1
859d21b7fffffff,7
85bed643fffffff,1
85bed24bfffffff,2
859d21d7fffffff,15
859d2c3bfffffff,1
859d212bfffffff,6
851ee287fffffff,1
851ee04bfffffff,41
853ef57bfffffff,2
853ee377fffffff,1
853eeeb3fffffff,2
853e5227fffffff,1
853eed87fffffff,1
853ee993fffffff,1
8553b4b3fffffff,1
853e50c3fffffff,1
853e509bfffffff,1
853e51d3fffffff,2
853e50b3fffffff,1
853e50b7fffffff,1
853e556bfffffff,1
853e5547fffffff,1
853e5187fffffff,1
853e4643fffffff,1
853e461bfffffff,225
853e2c7bfffffff,4
853e2c6ffffffff,5
853e29c3fffffff,2
853e2d5bfffffff,4
853e2d4bfffffff,3
853e29abfffffff,1
853e29bbfffffff,4
853e2c9bfffffff,2
853e2ddbfffffff,1
853e2da3fffffff,19
853e2da7fffffff,600
853cb357fffffff,12
853cb313fffffff,9
853c95abfffffff,15
853cb38bfffffff,4
853cb02ffffffff,13
853c860ffffffff,7
853cb16ffffffff,2
853c8683fffffff,17
853c82dbfffffff,273
853c0603fffffff,3
853c0637fffffff,1
853c004ffffffff,1
853c23cffffffff,1
8520945bfffffff,1
852092d3fffffff,1
852092c3fffffff,2
8520904bfffffff,8
85209627fffffff,248
8520b353fffffff,1
8520b30bfffffff,1
8520942ffffffff,10
85209557fffffff,2
852090b7fffffff,2
8520956bfffffff,4
852091d3fffffff,3
852093c3fffffff,3
852093c7fffffff,86
85208a4bfffffff,5
8520994ffffffff,3
853d2617fffffff,9
853d24d3fffffff,1
853d35affffffff,11
853d262bfffffff,23
853d043bfffffff,16
853d22b7fffffff,1
85208a47fffffff,1
8520d4cbfffffff,5
8520a3c7fffffff,1
8520a14ffffffff,6
8520026ffffffff,1
8520ab57fffffff,1
8520ab17fffffff,3
8520ab37fffffff,2
8520aba3fffffff,1
8520f643fffffff,2
8520f687fffffff,1
8520f247fffffff,1
8520f56bfffffff,1
85201ac3fffffff,1
85201aa3fffffff,2
85201a27fffffff,1
85c2e2bbfffffff,2
85c2e3cbfffffff,24
85c2e3a7fffffff,240
85c2e323fffffff,20
85c2eecffffffff,16
85c2e30ffffffff,1
85c2e36bfffffff,5
85c2c51bfffffff,1
85c4954bfffffff,1
85c21a67fffffff,1
85c2ad87fffffff,3
85c2f3d3fffffff,128
85c2d583fffffff,2
85b2583bfffffff,4
85b25887fffffff,1
85a83533fffffff,5418
85a8352bfffffff,1152
85a8352ffffffff,11
85a83197fffffff,5
85a83103fffffff,10
85a833b3fffffff,25
858e6e53fffffff,9
858e6317fffffff,1
858e63b7fffffff,3
858e6c6ffffffff,1
858e6c4bfffffff,3
858e6c9bfffffff,3
858e606ffffffff,7
858e60a7fffffff,14
858b6dd3fffffff,1
858e6537fffffff,1
85b33677fffffff,1
85b3368ffffffff,1
85b3354ffffffff,238
85b32603fffffff,89
85b3261bfffffff,5
85b326bbfffffff,5
85b320d7fffffff,18
85b321d7fffffff,9018
85b32017fffffff,4
85b32563fffffff,12
85b32193fffffff,8
85b32093fffffff,3
85b3240ffffffff,1
858b6c97fffffff,6
858b610bfffffff,9
858b602ffffffff,2
858b6043fffffff,2
858b639bfffffff,1
858b632ffffffff,1
858b4493fffffff,1
858b70bbfffffff,6
858e2e3bfffffff,1
858f53bbfffffff,130
858f5027fffffff,2
858f51dbfffffff,29
858f5047fffffff,14
858f50cffffffff,1
858f50d7fffffff,2
858f554ffffffff,148
858f56b3fffffff,2
858f1327fffffff,1
858fa4c3fffffff,1
858f1657fffffff,1
858a358ffffffff,7
858a3537fffffff,25
858a31b7fffffff,1
858b5a6bfffffff,1
858a2a2bfffffff,2
858aa967fffffff,3
858aabb7fffffff,3
858af443fffffff,4
858af68bfffffff,39
858af6a3fffffff,2
858af613fffffff,239
858aab3bfffffff,10
858a8ca3fffffff,1
858a8c8ffffffff,40
858a8cabfffffff,20
858a890bfffffff,1
858a8a67fffffff,1
858b9c27fffffff,4
858b9c7bfffffff,1
858b933bfffffff,1
858b9d5bfffffff,1
858b989bfffffff,2
858ab277fffffff,1
85814c47fffffff,1
8581634bfffffff,1
858162d7fffffff,1
85817197fffffff,1
8581752bfffffff,2
85817547fffffff,1
858144d7fffffff,1
858144c3fffffff,1
85817157fffffff,1
85814503fffffff,1
85814453fffffff,1
8581423bfffffff,31
858151b7fffffff,2
85814a53fffffff,2
85815d2bfffffff,1
85815d0ffffffff,3
8581554ffffffff,2
8581556ffffffff,1
85815cdbfffffff,18
85815007fffffff,1
8581512ffffffff,1
85815ec3fffffff,1
85815e2ffffffff,10
858a862bfffffff,1
858a82abfffffff,6
858a909bfffffff,1
858a9213fffffff,4
858a9dcbfffffff,1
858a9d4bfffffff,3
858a9887fffffff,1
858a9127fffffff,5
858a981bfffffff,1
85806dc7fffffff,1
858068bbfffffff,11
85806a13fffffff,1
85814a5bfffffff,2
85a88267fffffff,6
85a89cd3fffffff,663
85a89cc3fffffff,4
85a89dc3fffffff,38
85a89893fffffff,33
85a89c5bfffffff,54
85a89e93fffffff,126
85a89167fffffff,3
85a8911bfffffff,2
85a89d63fffffff,2
85a8983bfffffff,1
85a89943fffffff,2
85a89b87fffffff,93
85a89a83fffffff,1
85a89a03fffffff,109
85a5928ffffffff,1
85a5928bfffffff,100
85a5929bfffffff,31
85a5960ffffffff,41
85a591affffffff,1
85812533fffffff,1
85812563fffffff,8
858120a3fffffff,1
858124cffffffff,9
858120c3fffffff,1
8581210ffffffff,2
858121cffffffff,6
85812ec3fffffff,1
8581206ffffffff,5
858123d7fffffff,1
8581204ffffffff,87
85a89b33fffffff,187
85a89b2ffffffff,98
8581264ffffffff,21
858135bbfffffff,15
8581349bfffffff,3
85813453fffffff,1
858130d3fffffff,24
8581318bfffffff,2
858104d3fffffff,16
85813627fffffff,14
85813027fffffff,2
85813143fffffff,2
8581314bfffffff,8
85813397fffffff,6
8581331bfffffff,39
858128cbfffffff,1
85812ecffffffff,1
8581232ffffffff,2
85812a57fffffff,56
85810587fffffff,56
85810513fffffff,1
858104affffffff,33
85810087fffffff,2
858100bbfffffff,55
85812a0bfffffff,1
85812a77fffffff,1
85810ca7fffffff,1
85810c03fffffff,1
85810173fffffff,1
85810edbfffffff,1
858106d7fffffff,14
8581068ffffffff,143
858114bbfffffff,51
85811433fffffff,38
8581004bfffffff,82
858103d7fffffff,1
858103c3fffffff,2
8581028bfffffff,1
85810203fffffff,1
8581023bfffffff,43
8581030ffffffff,16
85811c87fffffff,7
85811c83fffffff,1
85811cd3fffffff,1
85811527fffffff,101
8581024bfffffff,2
85a5961bfffffff,1
85a59613fffffff,422
8581326ffffffff,276
85811417fffffff,1
8581140bfffffff,64
8581147bfffffff,41
85811083fffffff,21
85498e23fffffff,83
8549885bfffffff,110
85498a8bfffffff,4
856d1e67fffffff,1
856d1e27fffffff,1
856da0affffffff,1
856da4c7fffffff,1
8549b68ffffffff,9
856d15dbfffffff,10
856d15c3fffffff,542
856d3223fffffff,62
856d33abfffffff,2
856d338ffffffff,38
856d0393fffffff,1
856d316ffffffff,616
856d04c7fffffff,67
856d0403fffffff,5
856d05dbfffffff,6
856d05c3fffffff,17
856d2357fffffff,6
856d238ffffffff,50
856d286bfffffff,26
856d2bbbfffffff,5
856d290bfffffff,1607
854572cffffffff,265
85500b6ffffffff,1
8529708bfffffff,1
85486463fffffff,1
85484443fffffff,1
85487077fffffff,3
854873cbfffffff,1
8529140bfffffff,1
85484817fffffff,1
854843abfffffff,1
85484edbfffffff,1
854843dbfffffff,1
85485c37fffffff,1
854855affffffff,1
8548558bfffffff,2
854855cbfffffff,1
8548543bfffffff,1
8548426ffffffff,1
8548514ffffffff,1
85484a3bfffffff,1
85485d2ffffffff,13
85485d67fffffff,3
85485d1bfffffff,1
854858b7fffffff,1
854859b3fffffff,412
8529a4c3fffffff,18740
8529a1cbfffffff,11
8529a03bfffffff,1126
8529a003fffffff,4938
8529a143fffffff,197
8529a667fffffff,5
8529a2d7fffffff,16
8529845bfffffff,17
85298097fffffff,7
85298463fffffff,64
852986a7fffffff,22
8529b187fffffff,2
8548adbbfffffff,559
8548ad27fffffff,5
85481a47fffffff,219
854812affffffff,3
8548126bfffffff,756
8548124ffffffff,26
8548a18ffffffff,3
8548aed7fffffff,1
8548a3a3fffffff,1
8548a89bfffffff,1
8548a8c3fffffff,1
8548a85bfffffff,1
85488517fffffff,4
8548aad7fffffff,2
8548aa13fffffff,1
8548561bfffffff,1
85485637fffffff,1
8548e5d3fffffff,1
8548507bfffffff,1
8548528bfffffff,1
854852c7fffffff,2
8548520bfffffff,1
8548ecb3fffffff,1
8548e137fffffff,2
8548e163fffffff,2
8548e40bfffffff,1
8548e097fffffff,3
8548192ffffffff,2
8548e617fffffff,122
8548edcbfffffff,2
8548edcffffffff,1
8548ec17fffffff,1
8548ec63fffffff,5
8548eeb7fffffff,56
8548eebbfffffff,8
8548eecbfffffff,955
8548e8dbfffffff,3
85446d83fffffff,248
85446d67fffffff,24
8526db3bfffffff,1
854899c3fffffff,8
85489923fffffff,3
8526da37fffffff,1
8526da87fffffff,4
8526db87fffffff,7
8526d8b7fffffff,7
8526cadbfffffff,6
85489a33fffffff,71
85489b07fffffff,9
85489b77fffffff,511
8526ca6ffffffff,23
854469b7fffffff,29
8526ca73fffffff,42
8526ca17fffffff,94
8526c563fffffff,15
8526ea43fffffff,38
8526eadbfffffff,228
8526ead3fffffff,109
8526c5b7fffffff,143
8526e843fffffff,423
8526ee07fffffff,31
8526f333fffffff,4
8526f3b3fffffff,4
8526c473fffffff,22
8526c48bfffffff,117
8526f017fffffff,2
8526f1c3fffffff,2
8526f5cffffffff,122
8526e2d7fffffff,39
8526e66ffffffff,3
8526c487fffffff,26
8526c4a3fffffff,3
8526c59bfffffff,134
8526e32ffffffff,99
8526e333fffffff,464
8526e3c7fffffff,8151
8526eec3fffffff,22
8526eea3fffffff,178
8526e12ffffffff,522
8526e14ffffffff,2
8526e217fffffff,104
8526e063fffffff,200
8526e047fffffff,64
8526e057fffffff,7
8526e01bfffffff,2
8526e037fffffff,3
8526e017fffffff,13
8526e097fffffff,12
8526e557fffffff,21
85444987fffffff,16
85444917fffffff,263
8526eb73fffffff,3
8526eb23fffffff,2
8526eb1bfffffff,11
8544492ffffffff,10
85444957fffffff,7
85444837fffffff,520
85444b93fffffff,11
85444b97fffffff,29
8528d047fffffff,13
8528d39bfffffff,15
8528dea7fffffff,111
8528de8ffffffff,27270
8528de0bfffffff,6
8512d273fffffff,2
8512d283fffffff,5
8512d297fffffff,3
8512d2a3fffffff,3
8528d6affffffff,90
8528d60bfffffff,411
8528d667fffffff,3
8528d2affffffff,2
8512d36ffffffff,1
8512da53fffffff,4
8512daabfffffff,5
8512d307fffffff,2
8512d3b7fffffff,549
8512d00bfffffff,4
8512d023fffffff,9
8512d1c3fffffff,7
8512d167fffffff,6
8512d137fffffff,5
8512dcdbfffffff,2
85288e83fffffff,36
85288e7bfffffff,1
85289da7fffffff,57
85288a57fffffff,115
85660e3bfffffff,1752
85660ed7fffffff,1
8566012bfffffff,4
85660123fffffff,2
8566025bfffffff,1
856602dbfffffff,18
856602bbfffffff,8
85660283fffffff,68
8566004bfffffff,156
85660633fffffff,12
856606affffffff,8
856606abfffffff,2
85660547fffffff,1
85660433fffffff,4
856605cffffffff,1
85660693fffffff,1
8566045bfffffff,7
85663123fffffff,350
85660447fffffff,32
85660493fffffff,28
856604b3fffffff,1
85660bbbfffffff,1431
856608a3fffffff,129
8566088bfffffff,1250
856672b7fffffff,1
85660d57fffffff,2
85662b4bfffffff,51
85662b7bfffffff,31
856629d3fffffff,4
8566219bfffffff,6
85675b8ffffffff,1
85675e2ffffffff,1
85675853fffffff,2
856758c3fffffff,1
85675893fffffff,6
85675c3bfffffff,1
85675c0bfffffff,6
85675cabfffffff,3
85675d9bfffffff,6
8567432bfffffff,2468
85674ecbfffffff,1119
8544a117fffffff,17768
8544ac97fffffff,3
8544a12bfffffff,14959
85266b2bfffffff,457
85264da3fffffff,284
85264db7fffffff,31
85264db3fffffff,530
8544c847fffffff,473
8544cb97fffffff,26
85264ecffffffff,4
852643affffffff,101
85264e87fffffff,724
85264177fffffff,36
85264147fffffff,43
85264157fffffff,71
85264c47fffffff,66
85264caffffffff,3293
85266a53fffffff,235
85264033fffffff,169
85264477fffffff,34
85264417fffffff,10
85264423fffffff,112
85264537fffffff,92
85266ac7fffffff,1322
85266e7bfffffff,422
8526633bfffffff,176
85266327fffffff,19
85266b43fffffff,30
85266bc7fffffff,45
85275933fffffff,10957
852b9b8bfffffff,1
852a1333fffffff,1817
852a1317fffffff,3085
852a138ffffffff,5437
852a1387fffffff,1242
852a3323fffffff,1360
852a33affffffff,419
85390693fffffff,254
8539312ffffffff,205
853931a3fffffff,631
853931b3fffffff,1
85393533fffffff,1
85392297fffffff,591
8539044bfffffff,66
85390637fffffff,135
853900d3fffffff,3
85390473fffffff,540
85390457fffffff,190
85186a03fffffff,3641
85186aabfffffff,352
85186b9bfffffff,143
851845affffffff,204
851845a7fffffff,246
8518451bfffffff,1258
85186e4bfffffff,806
85186377fffffff,265
85186a8bfffffff,136
85186ecffffffff,293
8518616ffffffff,147
85186e93fffffff,161
85195817fffffff,2611
85195d53fffffff,558
85195d67fffffff,2023
8519422ffffffff,6173
851943dbfffffff,622
8519406ffffffff,204
85195547fffffff,1553
85bcc26ffffffff,469
85bcc24ffffffff,2318
85bcdcdbfffffff,18
85bcd1abfffffff,1
85bcd503fffffff,3
85bcd413fffffff,1
85bc8927fffffff,1
85bcd0c7fffffff,13
85bcd6b7fffffff,4
85bcdc53fffffff,9
85bcdecffffffff,70
85bcdecbfffffff,23
85bcde57fffffff,4
85bcde4bfffffff,2636
85bcd10bfffffff,2
85bcd02bfffffff,485
85bcd327fffffff,19
85bcda33fffffff,5
85bcda57fffffff,3
85972d37fffffff,14
859729affffffff,3
85972ddbfffffff,31
85972ca3fffffff,3
85972c37fffffff,28
85972d47fffffff,472
85972c67fffffff,133
85bcd043fffffff,17
85972c93fffffff,413
85972433fffffff,1
85972c8bfffffff,2
858d8cc3fffffff,7927
858d8cdbfffffff,1725
858d8c57fffffff,310
858d8c5bfffffff,1192
858daad3fffffff,149
858d85bbfffffff,443
858d80b7fffffff,236
858d8153fffffff,172
85bea9a7fffffff,873
85bef633fffffff,2
85bef607fffffff,2
85bef6cbfffffff,29
85beabb3fffffff,1383
85bed33bfffffff,1
85bed363fffffff,1
859d74d7fffffff,2
859d2947fffffff,3
859d2bb3fffffff,1
859d2e0bfffffff,1
85be8db7fffffff,28
85be8d97fffffff,523
85be8d83fffffff,4750
85be8d27fffffff,12
853944cbfffffff,81
853944c7fffffff,136
8539441bfffffff,2416
85394413fffffff,211
85394433fffffff,200
853944affffffff,107
85395c9bfffffff,1291
853f28affffffff,19
853f2d6bfffffff,32
853f299bfffffff,12
853f2c3bfffffff,27
851ed223fffffff,6
851ed237fffffff,485
851ed233fffffff,242
853f2cb3fffffff,82
853f2d8ffffffff,10
851e91b3fffffff,3
851e8367fffffff,1534
851e86a3fffffff,45
851e829bfffffff,1
851e1b7bfffffff,598
851e1b47fffffff,145
851ee64bfffffff,628
851e1b2ffffffff,4525
851ef187fffffff,16
851ee2cffffffff,12
851ee267fffffff,4
853e5b93fffffff,116
853e5943fffffff,1
853e4213fffffff,216
853e4277fffffff,2
853e5c97fffffff,66
853e4313fffffff,2
853e4e43fffffff,1
853e42bbfffffff,1
853e41c7fffffff,3
853e72b3fffffff,1
853e762ffffffff,1
853e7627fffffff,1
853e7053fffffff,3
853e702bfffffff,1
853e7143fffffff,1
853e70affffffff,2
853e74b3fffffff,2
853f5b57fffffff,118
853e75abfffffff,1
853e7587fffffff,1
853e665bfffffff,5
853e664ffffffff,49
853e7137fffffff,7
853e44cbfffffff,1
853e6273fffffff,171
853e4523fffffff,5
853e45bbfffffff,3
853e6323fffffff,4
853e6e47fffffff,2
853f631bfffffff,409
853f6307fffffff,319
853f6e1bfffffff,7
853f6e17fffffff,500
853f6e3bfffffff,1
853f6e33fffffff,31
853f6167fffffff,93
853f6e83fffffff,2
853f6c5bfffffff,12
852da97bfffffff,2
852da92bfffffff,564
852dad83fffffff,232
852d1e0ffffffff,2
852d1ebbfffffff,12
852d1a37fffffff,2
852ca00ffffffff,2
852ca0b7fffffff,1
852c10dbfffffff,4
852c1243fffffff,1
852c3677fffffff,23
852c30cbfffffff,1
852c3057fffffff,101
852c3073fffffff,3
852c356bfffffff,1
852c3133fffffff,1
852c3343fffffff,1
852c330bfffffff,19
852c1017fffffff,9
852c316bfffffff,105
852c02affffffff,1
852d1533fffffff,5
852d0663fffffff,12
852d063bfffffff,3
852d0213fffffff,7
852d02b3fffffff,12
852d11bbfffffff,122
852d11affffffff,3
852d1137fffffff,99
852d1cdbfffffff,1
852d1cd7fffffff,15
852d1c03fffffff,20
852d0273fffffff,16
852d1c13fffffff,4
852d1cbbfffffff,5
852d0057fffffff,4
852d000bfffffff,57
852d006bfffffff,44
852d0023fffffff,3
852d00affffffff,1
852d01cbfffffff,46
852d0377fffffff,42
852d03affffffff,272
852d032bfffffff,4114
852d1d4ffffffff,10
852d18a3fffffff,20
852d1d63fffffff,4
852d1d6ffffffff,23
852d180ffffffff,5
852d1b1bfffffff,20
852d1903fffffff,6
852d194ffffffff,7
852d190ffffffff,4
852d1d17fffffff,1044
8560a82ffffffff,466
8560f6cbfffffff,19
8560f6dbfffffff,173
85608d97fffffff,54
8560ab1bfffffff,262
8560a8abfffffff,30
8560a863fffffff,318
8560aea7fffffff,11
8560a8cbfffffff,8
8560a86ffffffff,55
8560ae0bfffffff,16
8560ae63fffffff,12
856012affffffff,10
856012d7fffffff,17
8560167bfffffff,90
8560acd7fffffff,13
8560a1a7fffffff,10
8560accffffffff,7
8560ac53fffffff,158
8560a103fffffff,9
8560a59bfffffff,3
85618b63fffffff,86
8560a55bfffffff,4
8560a423fffffff,9
8560a4abfffffff,5
8560a413fffffff,3
8560a43bfffffff,20
8560a477fffffff,8
8560a11bfffffff,15
8560a1c3fffffff,4
85608593fffffff,10
8560a32bfffffff,12
8560a013fffffff,53
8560a057fffffff,6
8560a063fffffff,1
8560a04bfffffff,184
8560a3dbfffffff,10
8560a663fffffff,14
8560dd5bfffffff,1
8560d697fffffff,2
8542da73fffffff,1
85609677fffffff,25
853d9a63fffffff,13
853cb477fffffff,23
853cb407fffffff,104
853cb54bfffffff,7
853cb573fffffff,16
853cb5cffffffff,4
853cb503fffffff,46
853cb583fffffff,3
853c82c3fffffff,6
853c820bfffffff,7
853c8203fffffff,3
853c8277fffffff,2
853c8233fffffff,6
853c8057fffffff,129
853cb11bfffffff,36
853cb18bfffffff,47
853cb1bbfffffff,110
853c8693fffffff,2
853ca25bfffffff,6
853c8447fffffff,5
853c846ffffffff,30
853c841bfffffff,10
853c8097fffffff,162
853c8433fffffff,13
853c85c7fffffff,174
853c9a1bfffffff,1
853c9c1bfffffff,21
853c9cabfffffff,63
853c9ca3fffffff,53
853c9caffffffff,76
853c9d27fffffff,1
853c99affffffff,1
853c83d7fffffff,2
853c838bfffffff,1
853c88dbfffffff,49
853c81d3fffffff,5
853c819bfffffff,6
853c8123fffffff,8
853c81affffffff,529
853caadbfffffff,6
853caa5bfffffff,2
853caa7bfffffff,37
853caa57fffffff,5
853caa3bfffffff,16
853c8ccbfffffff,18
853c8ccffffffff,4
853c8cc7fffffff,10
853c8c2ffffffff,35
853caa2bfffffff,6
853caa27fffffff,19
853cab4bfffffff,4
853c8cabfffffff,8
853c8ca3fffffff,42
853cab6bfffffff,39
853c8d03fffffff,40
853c8d13fffffff,50
853cf24bfffffff,61
853cf26bfffffff,2
853cf23bfffffff,42
853cf37bfffffff,39
855309b7fffffff,2
8553555bfffffff,1
855354a7fffffff,774
853da1dbfffffff,123
853da547fffffff,1173
853da1c7fffffff,471
853c0e5bfffffff,1
853c1da7fffffff,5
853c1db7fffffff,3
853c0a1bfffffff,10
853c0a0ffffffff,1
853c0a3bfffffff,48
853c0a33fffffff,8
853da88ffffffff,84
853da897fffffff,74
853da8affffffff,60
853d136bfffffff,10
853dad1bfffffff,115
853da943fffffff,13
853c3683fffffff,7
853da98ffffffff,3
853d1a67fffffff,2
853d1373fffffff,13
853d1333fffffff,24
853dada3fffffff,59
853d1e0bfffffff,7
853d13b7fffffff,6
853d1e67fffffff,30
853c36a3fffffff,4
853c3403fffffff,1
853c355bfffffff,2
853c314bfffffff,40
853c3167fffffff,6
853c353bfffffff,1
853d1b57fffffff,8
85426d97fffffff,36
85209317fffffff,1
852093b3fffffff,3
85209ed3fffffff,3
85209a1bfffffff,3
85209e0ffffffff,60
85209853fffffff,2
85209143fffffff,1
85209103fffffff,1
852091abfffffff,3
852098dbfffffff,3
85209d53fffffff,1
8520a2d7fffffff,2
85208023fffffff,1
85209a63fffffff,44
853d349bfffffff,9
85209a27fffffff,19
85209a37fffffff,10
85209bcffffffff,9
853d34a7fffffff,5654
853d3557fffffff,8
85209b2ffffffff,1
8520a1abfffffff,13
8520a5a7fffffff,1
85201217fffffff,2
8520ae6bfffffff,1
8520aa87fffffff,1
8520ac87fffffff,1
8520a893fffffff,1
8520ad3bfffffff,2
8520140bfffffff,12
85201b4ffffffff,1
85201913fffffff,1
85201d67fffffff,1
851f91affffffff,18515
851f9e37fffffff,75
851f98dbfffffff,63
851f988bfffffff,391
851fae17fffffff,8715
851f122ffffffff,380
851f12a3fffffff,2936
851fac27fffffff,337
851fad7bfffffff,395
851fad1bfffffff,1360
851fad8bfffffff,868
851f13a3fffffff,549
851f13affffffff,583
851f102bfffffff,1219
851e36cbfffffff,141
851fa963fffffff,251
851e3697fffffff,347
