h3,places
8844de95e3fffff,28
8844de9533fffff,34
8844de82d9fffff,3
8844da0a65fffff,37
8844da4a19fffff,1
8844da4863fffff,2
8844da483dfffff,3
8844da48e9fffff,33
8844dab31dfffff,4
8844dab069fffff,2
8844dab159fffff,40
8844dab153fffff,5
8844dab029fffff,1
8844dab10dfffff,2
8844daba43fffff,1
8844dab167fffff,3
8844dabacbfffff,1
8844daba6dfffff,1
8844daba39fffff,2
8844dabb43fffff,1
8844dab861fffff,1
8844da171dfffff,1
8844da1739fffff,1
8844da48e5fffff,1
8844da4907fffff,16
882ad679e5fffff,41
8844da49e1fffff,2
882ad67925fffff,1
882ad67905fffff,3
882ad679c7fffff,1
882ad6783bfffff,1
882ad6780dfffff,2
882ad60eb5fffff,1
882ad604adfffff,1
8844de8f23fffff,1
8844de8d57fffff,74
8844de8d55fffff,4
8844de8d0bfffff,1
8844de8d11fffff,2
8844de120bfffff,2
8844dec5cbfffff,1
8844de118dfffff,1
8844de11abfffff,2
8844de1adbfffff,26
8844de11a5fffff,14
8844de1a93fffff,1
8844de0349fffff,1
8844de1ae9fffff,2
8844de1a3bfffff,2
8844de1abbfffff,1
8844de1abdfffff,2
8844de1803fffff,1
8844de144dfffff,1
8844de0741fffff,1
8844de0159fffff,1
8844de18a9fffff,2
8844de01ddfffff,1
8844de0e29fffff,1
8844de08dbfffff,2
8844decd59fffff,1
8844decd87fffff,1
8844d32491fffff,1
8844de510dfffff,1
8844de510bfffff,1
8844de50d1fffff,1
8844de0b19fffff,1
8844de09bbfffff,2
8844de46e3fffff,1
8844de46a7fffff,2
8844de4e39fffff,11
8844dc6e97fffff,1
8844dc6c01fffff,1
8844d8d2cbfffff,1
8844dc6cddfffff,1
8844d8d1a7fffff,2
8844d8c361fffff,3
8844d8c339fffff,1
8844dea583fffff,1
8844d8da31fffff,1
8844d8d863fffff,1
8844d8d8cbfffff,16
8844d8c32dfffff,1
8844de349bfffff,1
8844de3623fffff,1
8844de34c9fffff,1
8844d8c927fffff,5
8844de2293fffff,3
8844de2289fffff,1
8844d8c46bfffff,2
8844d8c437fffff,1
8844d81b55fffff,1
8844d81163fffff,1
8844d81a95fffff,1
8844d81569fffff,1
8844d8150dfffff,1
8844d802c5fffff,3
8844d802c7fffff,1
8844d80233fffff,2
8844d80011fffff,8
8844d80005fffff,1
8844d8182bfffff,1
8844d8564bfffff,1
8844d85655fffff,5
8844d81939fffff,1
8844d819adfffff,1
8844d856e1fffff,1
8844d81993fffff,1
8844d80a03fffff,1
8844d8086dfffff,2
8844d80b3dfffff,4
8844d80959fffff,1
8844d8cf3bfffff,1
8844d8c8bdfffff,1
8844d8c9a3fffff,1
8844d8c9b3fffff,1
8844d8cc61fffff,3
8844d8cdb5fffff,1
8844d85317fffff,1
8844d85063fffff,33
8844d85019fffff,3
8844d8501dfffff,17
8844d8508dfffff,16
8844d851dbfffff,1
8844de26a9fffff,1
8844de2695fffff,8
8844d85a4dfffff,1
8844de25c7fffff,2
8844d85321fffff,1
8844d85327fffff,1
8844d85143fffff,23
8844d85133fffff,5
8844d85137fffff,4
8844d851e1fffff,6
8844d851e7fffff,17
8844d851a1fffff,26
8844d85ad3fffff,1
8844d85a47fffff,1
8844d85a25fffff,1
8844d85aabfffff,2
8844d85801fffff,6
8844d850abfffff,2
8844d85543fffff,1
8844d85503fffff,1
8844d85533fffff,1
8844d8558bfffff,2
8844d8475bfffff,2
8844d8471dfffff,2
8844d8470dfffff,18
8844d851bbfffff,1
8844d858c1fffff,1
8844d85895fffff,2
8844d8415bfffff,3
8844d84155fffff,1
8844d84103fffff,30
8844d84a5bfffff,2
8844d84013fffff,1
8844d841c9fffff,4
8844d841d7fffff,9
8844d840d3fffff,2
8844d84541fffff,1
8844d84563fffff,1
8844d84e69fffff,81
8844d84e01fffff,168
8844d84f29fffff,5
8844de0539fffff,1
8844de0cb3fffff,2
8844de2155fffff,14
8844de3993fffff,1
8844de2039fffff,1
8844de21d5fffff,1
8844de21c7fffff,31
8844de2087fffff,1
8844de2f29fffff,1
8844de2a63fffff,1
8844de2b57fffff,1
8844de28d5fffff,1
8844de668dfffff,2
8844de70b7fffff,2
8844de7561fffff,1
8844de45b9fffff,1
8844de45bbfffff,2
8844de6303fffff,1
8844de62abfffff,1
8844de62a3fffff,2
8844de6455fffff,1
8844de65ebfffff,5
8844de65bbfffff,2
8844de6191fffff,1
8844de6813fffff,1
8844de68abfffff,1
8844de6f53fffff,1
8844de6d1bfffff,3
8844dad2d9fffff,1
8844de2ed3fffff,10
8844de2cd1fffff,2
8844de2d49fffff,2
8844de2c29fffff,2
8844de2c15fffff,1
8844de2debfffff,2
8844d85969fffff,1
8844d85967fffff,4
8844d85821fffff,2
8844d85831fffff,10
8844d859c9fffff,1
8844d85909fffff,1
8844de2ca5fffff,2
8844da9653fffff,32
8844da960dfffff,3
8844da9621fffff,2
8844d85925fffff,16
8844da9455fffff,1
8844da926bfffff,1
8844de2de5fffff,3
8844da9283fffff,1
8844da9043fffff,1
8844da9335fffff,1
8844da903bfffff,3
8844da9021fffff,1
8844da9767fffff,2
8844da9733fffff,1
8844da9527fffff,1
8844da82cbfffff,7
8844da821bfffff,5
8844da835bfffff,1
8844da8049fffff,1
8844d859d1fffff,30
8844d84a69fffff,8
8844d84b15fffff,2
8844da9687fffff,3
8844da96b3fffff,1
8844d84959fffff,2
8844d848ebfffff,1
8844d84827fffff,2
8844da86cdfffff,8
8844d84985fffff,8
8844d849b3fffff,193
8844da94a1fffff,2
8844da95e1fffff,1
8844da95a5fffff,2
8844da8665fffff,2
8844da8711fffff,4
8844da9537fffff,1
8844da8295fffff,72
8844da80ddfffff,3
8844da8767fffff,2
8844da86a9fffff,3
8844da86adfffff,3
8844da8453fffff,2
8844da845dfffff,30
8844da8415fffff,1
8844da84c3fffff,2
8844da84d3fffff,2
8844da9a57fffff,1
8844da9ac3fffff,2
8844da8317fffff,2
8844da98c7fffff,2
8844da81c1fffff,1
8844da80a5fffff,1
8844da8195fffff,1
8844da8a87fffff,1
8844da8aa5fffff,1
8844da8f05fffff,1
8844da8c0dfffff,1
8844da8dedfffff,1
8844da891dfffff,1
8844da88ebfffff,1
8844da8923fffff,1
8844da1043fffff,1
8844d3adadfffff,1
8844d33061fffff,1
8844d33523fffff,4
8844d33897fffff,2
8844d338b1fffff,1
8844d339a9fffff,1
8844d3209dfffff,2
8844d32527fffff,1
8844d321c1fffff,1
8844d32ad5fffff,1
8844d32f13fffff,1
8844d32c2bfffff,1
882ad26de5fffff,1
882ad26d13fffff,2
8844d30cb7fffff,1
8844d37643fffff,1
8844d376bbfffff,1
8844d376b7fffff,1
8844d375ddfffff,3
8844d36755fffff,1
8844d36347fffff,1
8844d36315fffff,4
8844d37805fffff,3
8844d36321fffff,1
8844d36003fffff,1
8844d36007fffff,1
8844d3611dfffff,1
8844d36605fffff,1
8844d366c5fffff,19
8844d366ebfffff,1
882ad26cadfffff,3
882ad26ccdfffff,3
882ad265a9fffff,4
882ad2659dfffff,1
8844d36e85fffff,1
8844de5a27fffff,1
8844de5b27fffff,1
8844de5867fffff,5
8844de4a49fffff,3
8844de59a5fffff,1
8844d32ca1fffff,1
8844d32d9bfffff,2
8844d32d93fffff,16
8844d32db3fffff,2
882ad269a9fffff,1
882ad268a5fffff,3
882ad268abfffff,4
882ad26d41fffff,1
882ad26f0dfffff,5
882ad26a91fffff,44
882ad26ae3fffff,4
882ad26ac3fffff,13
882ad26123fffff,1
882ad279b1fffff,1
8844de4f59fffff,3
8844de4f65fffff,6
8844de48d9fffff,3
8844de4867fffff,1
8844de4f33fffff,2
8844de4d53fffff,1
8844de4d29fffff,3
882ad24d2dfffff,1
8844de492bfffff,8
882ad279a9fffff,12
882ad2793bfffff,3
882ad24c2dfffff,2
882ad24c61fffff,1
882ad24ccdfffff,1
882ad27a67fffff,2
882ad24ed9fffff,1
882ad26e27fffff,14
882ad26e2bfffff,1
882ad26183fffff,82
882ad261e7fffff,15
882ad26193fffff,17
882ad260a1fffff,3
882ad261d5fffff,4
882ad26117fffff,7
882ad261e9fffff,103
882ad26113fffff,29
882ad2612bfffff,5
882ad26101fffff,14
882ad26021fffff,1
882ad26015fffff,8
882ad26153fffff,1
882ad26301fffff,4
882ad2629dfffff,3
882ad26221fffff,1
882ad275ebfffff,1
882ad27413fffff,1
882ad27039fffff,1
882ad20d3dfffff,3
882ad20c39fffff,1
8844d37829fffff,46
8844d37835fffff,2
8844d379ddfffff,2
8844d379a5fffff,1
8844d36aedfffff,1
8844d36ae1fffff,2
8844d3682dfffff,1
8844d369e3fffff,2
882ad358e7fffff,2
882ad35885fffff,1
882ad35815fffff,1
882ad35861fffff,1
8844d3688bfffff,2
882ad22a87fffff,1
882ad22eddfffff,1
882ad225e1fffff,63
882ad35a43fffff,1
882ad224e1fffff,1
882ad22723fffff,1
882ad340c1fffff,1
882ad342a5fffff,1
882ad3423dfffff,1
882ad355ebfffff,9
882ad355cbfffff,3
882ad35427fffff,1
882ad35461fffff,1
882ad351b1fffff,86
882ad35181fffff,3
882ad35199fffff,13
882ad35063fffff,1
882ad3506bfffff,3
882ad35095fffff,1
882ad350d7fffff,9
882ad30b63fffff,2
882ad31981fffff,114
882ad319cbfffff,6
882ad319c9fffff,3
882ad3183dfffff,1
882ad3cc3bfffff,1
882ad3cc39fffff,1
882ad3cc93fffff,19
882ad35339fffff,1
882ad35313fffff,3
882ad3c883fffff,1
882ad23599fffff,1
882ad3cb0dfffff,1
882ad3cb47fffff,1
882ad3cf41fffff,2
882ad3c53dfffff,3
882ad3c0b1fffff,1
882ad3c12bfffff,1
882ad3ca29fffff,2
882ad3d893fffff,1
882ad3c03bfffff,1
882ad3c225fffff,1
882ad221e7fffff,1
882ad22361fffff,4
882ad23abbfffff,1
882ad22013fffff,1
882ad22333fffff,1
882ad22343fffff,9
882ad23013fffff,1
882ad20ea7fffff,20
882ad200ebfffff,21
882ad204ebfffff,1
882ad2a989fffff,1
882ad3d92bfffff,3
882ad3d83bfffff,1
882ad3d865fffff,1
882ad2a43bfffff,1
882ad2a6b7fffff,1
882ad2ad4dfffff,1
882ad2ae4dfffff,2
882ad2a6e9fffff,1
882ad2a041fffff,6
882ad2a24dfffff,2
882ad249a9fffff,1
882ad24d41fffff,2
882ad2489bfffff,3
882ad24087fffff,1
882ad240a9fffff,1
882ad2406dfffff,2
8844de6901fffff,1
8844de6937fffff,1
882ad259e1fffff,1
882ad25821fffff,3
8844dad319fffff,7
8844dad305fffff,5
882ad25ac7fffff,2
882ad25ae5fffff,2
882ad25acbfffff,3
882ad25491fffff,2
882ad21821fffff,1
882ad2cda5fffff,2
882ad2cdb1fffff,1
882ad2cd87fffff,4
882ad2cd8bfffff,1
882ad2cec9fffff,5
882ad2ce19fffff,1
882ad2c761fffff,94
8844dad1bbfffff,1
8844dac2c5fffff,1
8844dac72dfffff,20
8844dac44dfffff,1
8844dac41dfffff,2
8844da1a59fffff,1
8844da1127fffff,1
8844da1865fffff,1
882ad2cb69fffff,2
8844dac90bfffff,1
8844dac903fffff,4
882ad2d9adfffff,2
882ad2d965fffff,4
882ad2c2c3fffff,1
882ad2d0e3fffff,1
8844da5333fffff,1
8844da4041fffff,1
882ad2da4bfffff,1
8844da5b3bfffff,1
8844da5955fffff,1
882ad66921fffff,3
8844da4b61fffff,4
8844da4b2bfffff,2
882ad2003bfffff,1
882ad2022bfffff,1
882ad20365fffff,1
882ad2171dfffff,2
882ad216c3fffff,1
882ad216cbfffff,9
882ad2b935fffff,59
882ad28dadfffff,1
882ad28dd5fffff,1
882ad28c1dfffff,1
882ad28c47fffff,1
882ad2c483fffff,1
882ad21307fffff,1
882ad2c667fffff,2
882ad2c741fffff,1
882ad2c643fffff,1
882ad2c613fffff,1
882ad2d4b3fffff,3
882ad2d4d7fffff,1
882ad289d5fffff,1
882ad28f37fffff,2
882ad28f6dfffff,1
882ad28a97fffff,1
882ad28a99fffff,7
882ad28ad3fffff,1
882ad2882bfffff,1
882ad28a05fffff,1
882ad28a51fffff,1
882ad2b9d5fffff,1
882ad2baa3fffff,1
882ad2b859fffff,1
882ad2ba57fffff,2
882ad28eadfffff,1
882ad28ee3fffff,2
882ad28ec3fffff,4
882ad28ed9fffff,4
882ad285b3fffff,1
882ad285c5fffff,3
882ad28515fffff,18
882ad2b0dbfffff,1
882ad2b217fffff,1
882ad284ddfffff,1
882ad2b225fffff,1
882ad2b23dfffff,1
882ad2b243fffff,4
882ad2b251fffff,1
882ad28e5bfffff,1
882ad280b7fffff,1
882ad280a7fffff,1
882ad280a1fffff,1
882ad28083fffff,1
882ad280cbfffff,3
882ad28465fffff,1
882ad282b9fffff,1
882ad28067fffff,2
882ad2831dfffff,1
882ad282c7fffff,1
882ad2909dfffff,4
882ad04815fffff,1
882ad2942dfffff,1
882ad2d72bfffff,1
882ad2d441fffff,1
882ad2d627fffff,1
882ad2d08dfffff,1
882ad2d743fffff,2
882ad66d07fffff,3
882ad29833fffff,2
882ad29805fffff,1
882ad29a11fffff,4
882ad66e13fffff,6
882ad66ecbfffff,1
882ad66815fffff,1
882ad66959fffff,1
882ad66b23fffff,13
882ad66b05fffff,3
882ad66b6bfffff,1
882ad66f1bfffff,2
882ad66e1dfffff,3
882ad6673dfffff,2
882ad28345fffff,1
882ad29acdfffff,1
882ad2913bfffff,2
8844c64a95fffff,1
8844c64f13fffff,1
8844c64f23fffff,2
8844c64817fffff,1
8844d584ebfffff,1
8844d584a9fffff,1
8844d5b765fffff,1
8844d5b559fffff,1
8844d5b157fffff,1
8844d5b0adfffff,1
8844c0d51dfffff,1
8844c0c2cbfffff,1
8844c0c205fffff,1
8844c0c003fffff,1
8844c0c75bfffff,1
8844c0c0ddfffff,1
8844c0ce59fffff,1
8844c0c5b7fffff,1
8844c0cc0bfffff,1
8844c01589fffff,1
8844c015b9fffff,1
8844c011c1fffff,1
8844c0029bfffff,1
8844c00421fffff,1
8844c00521fffff,1
8844c005b9fffff,2
8844c009bbfffff,1
8844c00ccbfffff,5
8844c00d91fffff,1
8844c07657fffff,1
8844c039d9fffff,6
8844c02a5dfffff,1
8844c0770bfffff,1
8844c075d7fffff,1
8844c075a9fffff,1
8844c075a1fffff,1
8844c02ae1fffff,4
8844c028cdfffff,1
8844c02957fffff,1
8844c02d0dfffff,1
8844c0646dfffff,1
8844c060bbfffff,1
8844c060b1fffff,2
8844c392c9fffff,3
8844c39285fffff,21
8844c39013fffff,28
8844c391d5fffff,1
8844c39095fffff,4
8844c39807fffff,2
8844c380c9fffff,1
8844c38e19fffff,1
8844c38ac3fffff,2
8844c381a5fffff,1
8844c38869fffff,1
8844c38c69fffff,1
8844c0dabdfffff,1
8844c0c169fffff,3
8844c0c135fffff,5
8844c0d9b5fffff,1
8844c63623fffff,1
8844c0ca8bfffff,9
8844c0ca87fffff,46
8844c0cf53fffff,2
8844c0c857fffff,1
8844c0c81dfffff,15
8844c0c83dfffff,1
8844c0c903fffff,1
8844c62619fffff,2
8844c62ad3fffff,1
8844c639a1fffff,2
8844c62963fffff,1
8844c62ee7fffff,1
8844c2924bfffff,1
8844c29351fffff,2
8844c29345fffff,2
8844c29365fffff,2
8844c29311fffff,1
8844c29339fffff,16
8844c2904dfffff,1
8844c29065fffff,2
8844c050a9fffff,1
8844c05ab9fffff,2
8844c0403bfffff,1
8844c04aa9fffff,1
8844c044cdfffff,1
8844c04537fffff,26
8844c040abfffff,1
8844c04e21fffff,2
8844c05925fffff,1
8844c29445fffff,1
8844c286c9fffff,1
8844c286adfffff,1
8844c2b211fffff,2
8844c28551fffff,1
8844c2850dfffff,1
8844c28c11fffff,1
8844c2bb5dfffff,2
8844c2bb55fffff,2
8844c2bb53fffff,4
8844c662d3fffff,1
8844c6644bfffff,1
8844c66597fffff,3
8844c66eedfffff,2
8844c66cb7fffff,1
8844c2d253fffff,1
8844c2d22dfffff,1
8844c2c243fffff,1
8844d5b5e5fffff,1
8844d5a29bfffff,1
8844d5a4c9fffff,1
8844d5a625fffff,4
8844d5a72bfffff,116
8844d5a731fffff,5
8844d5a421fffff,1
8844d5a501fffff,3
8844d5a517fffff,1
8844d5a093fffff,1
8844d5a565fffff,1
8844d5a521fffff,1
8844d5a4b9fffff,1
8844d5adb3fffff,1
8844c28837fffff,1
8844c2d4a1fffff,1
8844c2d529fffff,1
8844c2c201fffff,1
8844c2c69dfffff,1
8844c2c549fffff,2
8844c2c54bfffff,2
8844c21621fffff,1
8844c2c5cdfffff,1
8844c218ddfffff,1
8844c2c029fffff,1
8844c25369fffff,2
8844c256ebfffff,1
8844c25047fffff,1
8844c25323fffff,1
8844c25083fffff,1
8844c2553dfffff,1
8844c07a1bfffff,1
8844c078c3fffff,1
8844c06e39fffff,1
8844c3d2c9fffff,1
8844c3d233fffff,1
8844c2a469fffff,1
8844c3d30bfffff,1
8844c2bab7fffff,1
8844c2a109fffff,1
8844c2b885fffff,2
8844c2a813fffff,15
8844c2a561fffff,1
8844c2af49fffff,1
8844c2a8dbfffff,1
8844c230ddfffff,1
8844c231d1fffff,1
8844c3d6a5fffff,1
8844c3dac7fffff,19
8844c3ccd1fffff,5
8844c3ccd3fffff,9
8844c3cc13fffff,1
8844c3cd1dfffff,1
8844c2369dfffff,10
8844c236bdfffff,7
8844c3c85dfffff,1
8844c3cb39fffff,1
8844c3cb23fffff,19
8844c23517fffff,1
8844c23561fffff,1
8844c2224dfffff,3
8844c235d1fffff,1
8844c222a5fffff,1
8844c222a7fffff,1
8844c221dbfffff,3
8844c3529bfffff,1
8844c35037fffff,1
8844c22e95fffff,1
8844c35a8dfffff,1
8844c35959fffff,1
8844c2143dfffff,1
8844c20543fffff,1
8844c200a3fffff,1
8844c20e29fffff,2
8844c208d3fffff,1
8844c208edfffff,1
8844c23b49fffff,1
8844c23b41fffff,1
8844c23b2dfffff,23
8844c23807fffff,2
8844c23959fffff,3
8844c23919fffff,1
8844c23827fffff,4
8844c20dd1fffff,1
8844c272d3fffff,1
8844c20cd7fffff,1
8844c23907fffff,6
8844c2392dfffff,3
8844c27751fffff,1
8844c27709fffff,3
8844c2744bfffff,5
8844c254dbfffff,1
8844c20b07fffff,1
8844c271e9fffff,1
8844c26341fffff,1
8844c23891fffff,2
8844c2233bfffff,1
8844c22153fffff,1
8844c22157fffff,1
8844c23893fffff,17
8844c239cbfffff,2
8844c239e7fffff,6
8844c22a39fffff,25
8844c22a63fffff,7
8844c22b55fffff,4
8844c22b53fffff,6
8844c221c7fffff,4
8844c22117fffff,1
8844c221e9fffff,14
8844c22ad3fffff,1
8844c22a1bfffff,2
8844c22807fffff,4
8844c22f6dfffff,1
8844c228e3fffff,1
8844c228a9fffff,16
8844c228a1fffff,1
8844c276d3fffff,21
8844c276b3fffff,3
8844c276bdfffff,7
8844c22b47fffff,23
8844c2298bfffff,3
8844c26603fffff,16
8844c26621fffff,22
8844c2640dfffff,33
8844c22d49fffff,1
8844c22f27fffff,1
8844c2289dfffff,3
8844dc9321fffff,1
8844c264a5fffff,7
8844dc9a63fffff,2
8844c26745fffff,1
8844c26335fffff,1
8844c2600dfffff,1
8844c2610bfffff,1
8844c26105fffff,1
8844c261e9fffff,1
8844c26705fffff,20
8844c26091fffff,12
8844c26095fffff,5
8844c260abfffff,1
8844c26087fffff,1
8844c26e01fffff,2
8844c26e25fffff,1
8844c26c45fffff,22
8844c26c65fffff,3
8844c26a5bfffff,1
8844c26863fffff,1
8844c268d1fffff,30
8844c26889fffff,1
8844c268c7fffff,1
8844c26883fffff,42
8844c26887fffff,5
8844c26895fffff,7
8844c26987fffff,2
8844dcd35bfffff,4
8844c26e8dfffff,3
8844dc9b07fffff,1
8844dc9b35fffff,2
8844c26ccdfffff,1
8844c26c07fffff,4
8844c26c3dfffff,2
8844dcd651fffff,1
8844dcd639fffff,1
8844c26de1fffff,7
8844c26d25fffff,3
8844dcd2c9fffff,7
8844dcd561fffff,1
8844dcc2c9fffff,1
8844d58ec7fffff,2
8844d58e3bfffff,4
8844d58eedfffff,1
8844d51345fffff,1
8844d51363fffff,15
8844d5106dfffff,4
8844d5c495fffff,29
8844d58ebbfffff,2
8844d58cc1fffff,1
8844d58d81fffff,1
8844d5b99bfffff,1
8844d51405fffff,4
8844d515ddfffff,26
8844d51063fffff,1
8844d51035fffff,1
8844d51023fffff,1
8844d51113fffff,7
8844d511c7fffff,1
8844d5031dfffff,47
8844d50009fffff,1
8844d5c405fffff,20
8844d5ce47fffff,18
8844d5ce63fffff,1
8844d5c43bfffff,8
8844d5c431fffff,12
8844d5c5c1fffff,68
8844d51a51fffff,1
8844d5cec1fffff,3
8844d5cee9fffff,1
8844d5cf5bfffff,2
8844d5ce2dfffff,1
8844d5ce27fffff,1
8844d51a0bfffff,3
8844d51a13fffff,3
8844d51ae9fffff,2
8844d55659fffff,5
8844d51967fffff,2
8844d51915fffff,10
8844d5014bfffff,4
8844d50b59fffff,1
8844d5569bfffff,1
8844d50b41fffff,1
8844d50b3dfffff,1
8844d5565dfffff,2
8844d55647fffff,1
8844d55635fffff,1
8844d5552bfffff,11
8844d555e7fffff,26
8844d542ebfffff,96
8844d542d7fffff,5
8844d555b1fffff,6
8844d55021fffff,2
8844d55023fffff,2
8844d55109fffff,1
8844d5510bfffff,29
8844d55a1bfffff,42
8844d55ac7fffff,81
8844d55ae7fffff,44
8844d55a85fffff,1
8844d55aadfffff,54
8844d55abbfffff,9
8844d55ab7fffff,3
8844d5581dfffff,1
8844d5432dfffff,2
8844d5589dfffff,4
8844d55899fffff,15
8844d5589bfffff,17
8844d54233fffff,1
8844d54161fffff,1
8844d54a85fffff,1
8844d5a921fffff,1
8844d50443fffff,1
8844d5001bfffff,6
8844d50083fffff,1
8844d50e05fffff,1
8844d530c5fffff,4
8844d53b31fffff,1
8844d50f15fffff,1
8844d54549fffff,3
8844d57367fffff,1
8844d57303fffff,1
8844d5716dfffff,7
8844d57111fffff,1
8844d57167fffff,1
8844d57a43fffff,1
8844d50dbdfffff,1
8844d56285fffff,1
8844d5631bfffff,1
8844d52107fffff,1
8844d529c5fffff,32
8844d529b9fffff,1
8844d52ca7fffff,1
8844d19515fffff,4
8844d19529fffff,2
8844d1825dfffff,7
8844d19a01fffff,34
8844d19b5dfffff,1
8844d56e87fffff,2
8844d19addfffff,1
8844d1d583fffff,1
8844d54f3dfffff,3
8844d54d59fffff,24
8844d54d6bfffff,1
8844d54d57fffff,1
8844d54d1dfffff,27
8844d54d15fffff,47
8844d54d03fffff,8
8844d54dc1fffff,3
8844d54d39fffff,32
8844d0b2d9fffff,1
8844d548a5fffff,1
8844d0b261fffff,1
8844d084dbfffff,1
8844d084d3fffff,2
8844d0b1c9fffff,1
8844d0b465fffff,1
8844d0a611fffff,1
8844d0ab61fffff,1
8844d002b9fffff,1
8844d006c1fffff,1
8844d00093fffff,1
8844d00507fffff,1
8844d00ec9fffff,1
8844d0a697fffff,1
8844d0a535fffff,1
8844d1d841fffff,1
8844d1d807fffff,1
8844d1c149fffff,2
8844d1d8c7fffff,71
8844d1d9ddfffff,2
8844d1ca51fffff,3
8844d1ca55fffff,4
8844d1d993fffff,2
8844d1d995fffff,1
8844d1caa9fffff,1
8844d1c853fffff,1
8844d1c947fffff,1
8844d1c923fffff,1
8844d004d5fffff,1
8844d03165fffff,1
8844d03a03fffff,11
8844d03b3bfffff,2
8844d03a95fffff,1
8844d0236dfffff,1
8844d038c1fffff,3
8844d02145fffff,1
8844d021edfffff,1
8844d02ac3fffff,8
8844d02801fffff,113
8844d021d3fffff,1
8844d021abfffff,3
8844d02f43fffff,5
8844d02aa7fffff,10
8844d02f29fffff,28
8844d02f2dfffff,2
8844d02d49fffff,3
8844d02d4bfffff,1
8844d028a3fffff,76
8844d028b5fffff,197
8844d028a7fffff,22
8844d1b321fffff,1
8844d18485fffff,1
8844d1b289fffff,3
8844d1a053fffff,3
8844d1babbfffff,1
8844d1aa4bfffff,27
8844d1aa55fffff,1
8844d1aa0bfffff,2
8844d18999fffff,1
8844d11693fffff,1
8844d116a1fffff,45
8844d11535fffff,2
8844d102bbfffff,3
8844d1a76bfffff,1
8844d1a2a1fffff,50
8844d1a019fffff,1
8844d1a0b3fffff,1
8844d1a415fffff,1
8844d1a5d3fffff,2
8844d1a555fffff,1
8844d1ae89fffff,1
8844d1ac4bfffff,1
8844dcd125fffff,1
8844dcda2bfffff,2
8844dcd813fffff,1
8844d13629fffff,2
8844d1adabfffff,1
8844d130c1fffff,1
8844d10e0dfffff,1
8844d10e2dfffff,1
8844d10ebdfffff,3
8844d10c95fffff,2
8844d10d99fffff,5
8844d13525fffff,1
8844d1221bfffff,1
8844d176e1fffff,3
8844d1745bfffff,3
8844d0269bfffff,1
8844d1523bfffff,1
8844d1572bfffff,1
8844d15099fffff,1
8844d150d7fffff,1
8844d119cdfffff,2
8844d10aebfffff,2
8844d14659fffff,19
8844d15535fffff,2
8844d142c9fffff,1
8844d14051fffff,1
8844d1429bfffff,1
8844d14707fffff,1
8844c09b5dfffff,1
8844c09a25fffff,6
8844c09b1bfffff,1
8844c09869fffff,4
8844c088d1fffff,1
8844c08d07fffff,12
8844c01543fffff,1
8844c03b41fffff,1
8844c03b6dfffff,11
8844c00eb3fffff,8
8844c03b17fffff,1
8844c22b03fffff,10
8844c274ddfffff,34
8844c27481fffff,4
8844c274b7fffff,22
8844c275dbfffff,6
8844d5c407fffff,1
8844d5c515fffff,14
8844d5c547fffff,16
8844d5c567fffff,31
8844d5c52bfffff,136
8844d5c53dfffff,93
8844d15123fffff,1
8844d15b1bfffff,1
8844d15b3bfffff,1
8844d02d57fffff,8
8844d02d25fffff,1
8844d38747fffff,1
8844d38469fffff,2
8844d38429fffff,2
8844d1098bfffff,1
8844d10debfffff,41
8844d10de3fffff,13
8844d17285fffff,1
8844d1729bfffff,16
8844d17085fffff,1
8844d14437fffff,1
8844d14e95fffff,2
8844d17853fffff,1
8844d17847fffff,1
8844d17701fffff,1
8844d175a1fffff,2
8844d1608dfffff,1
8844d14ce3fffff,16
8844d3b251fffff,1
8844d14d15fffff,1
8844d3b625fffff,1
8844d3b0a3fffff,1
8844d3a699fffff,1
8844d3a609fffff,1
8844d3a2e3fffff,1
8844d3a007fffff,1
8844d3a185fffff,2
8844d3af19fffff,10
8844d3ad5bfffff,1
8844d001d1fffff,12
8844d001abfffff,5
8844d00e43fffff,1
8844d00dc3fffff,38
8844d00c8dfffff,2
8844d00dd7fffff,3
8844d07281fffff,4
8844d07287fffff,3
8844d070d9fffff,2
8844d070dbfffff,36
8844d070d7fffff,50
8844d0390bfffff,1
8844d06101fffff,1
8844d02b01fffff,3
8844d07485fffff,13
8844d07491fffff,31
8844d07487fffff,1
8844d0295bfffff,3
8844d0282dfffff,4
8844d02919fffff,7
8844d06743fffff,1
8844d0671bfffff,1
8844d029d3fffff,3
8844d029e3fffff,10
8844d066c1fffff,70
8844d0299bfffff,19
8844d02983fffff,14
8844d3930bfffff,3
8844d39365fffff,3
8844d066edfffff,79
8844d06687fffff,1
8844d0641bfffff,4
8844d066b3fffff,6
8844d064d5fffff,2
8844d06485fffff,1
8844d060e5fffff,1
8844d06f49fffff,29
8844d061b7fffff,1
8844d06733fffff,3
8844d06537fffff,1
8844d079d5fffff,7
8844d06a5dfffff,1
8844d06a89fffff,1
8844d06a35fffff,6
8844d06a83fffff,3
8844d069d5fffff,7
8844d3d2cbfffff,2
8844d2a4c1fffff,1
8844d3da19fffff,1
8844d3da07fffff,2
8844d39205fffff,3
8844d3931dfffff,37
8844d39315fffff,41
8844d390ebfffff,1
8844d064bbfffff,4
8844d064b3fffff,4
8844d39161fffff,2
8844d398d3fffff,3
8844d38145fffff,1
8844d39a27fffff,3
8844d399d1fffff,1
8844d38151fffff,3
8844d38f07fffff,1
