h3,_max,_min,_avg
872890d60ffffff,2992,2989,2990.5
872890da5ffffff,2850,2850,2850.0
872896362ffffff,2640,2640,2640.0
872890c9cffffff,3109,3109,3109.0
8728905b5ffffff,3151,3121,3136.0
872890594ffffff,3041,3041,3041.0
8726b6d49ffffff,3446,3446,3446.0
8726b68b3ffffff,3040,3040,3040.0
8726b699affffff,3464,3036,3234.285714285714
8726b6d61ffffff,3258,3258,3258.0
872896c4affffff,3135,3135,3135.0
872896d8affffff,3117,3117,3117.0
872896c2affffff,3068,3068,3068.0
8726b4d84ffffff,3455,3455,3455.0
87289628effffff,2917,2917,2917.0
872896748ffffff,2485,2485,2485.0
87289664bffffff,2314,2224,2269.0
8726b4d15ffffff,3675,3675,3675.0
87279a42cffffff,3051,3051,3051.0
8726b06e4ffffff,2141,2141,2141.0
8726b03a5ffffff,3015,3015,3015.0
8726b0060ffffff,3664,3664,3664.0
8726b0a80ffffff,3143,3143,3143.0
8726b0ab4ffffff,3523,3523,3523.0
8726b010dffffff,3660,3660,3660.0
8726b0d5affffff,4002,3930,3966.5
8726b08c6ffffff,3515,3515,3515.0
8726b086affffff,1908,1908,1908.0
8726b0d2dffffff,3984,3984,3984.0
8726b4740ffffff,2482,2482,2482.0
8726b42ceffffff,1969,1969,1969.0
8726b5483ffffff,1802,1802,1802.0
8726b54a1ffffff,1772,1772,1772.0
8726a24d4ffffff,2226,2226,2226.0
8726a27acffffff,2186,2186,2186.0
8726a2403ffffff,2246,2246,2246.0
8726b4089ffffff,3347,3347,3347.0
8726b438cffffff,3054,3054,3054.0
8726b4331ffffff,2944,2944,2944.0
8726b4074ffffff,3480,3480,3480.0
8726b41b0ffffff,3587,3587,3587.0
8726b48b3ffffff,3686,3686,3686.0
87279b794ffffff,1709,1709,1709.0
87279a75effffff,2324,2324,2324.0
87279a65dffffff,2256,2256,2256.0
87279a0a0ffffff,3114,3114,3114.0
8726b58a1ffffff,1825,1825,1825.0
87279b626ffffff,1403,1403,1403.0
8726a6476ffffff,2270,2270,2270.0
87279b91cffffff,2894,2894,2894.0
872799682ffffff,3344,3344,3344.0
872683855ffffff,2925,2925,2925.0
8726814f3ffffff,3431,3431,3431.0
872681474ffffff,3530,3530,3530.0
8726816d3ffffff,4086,4086,4086.0
8726816f2ffffff,4150,4150,4150.0
8726816f6ffffff,3955,3955,3955.0
87268178bffffff,3307,3307,3307.0
87268175cffffff,3791,3668,3729.5
872681280ffffff,3651,3651,3651.0
8726812d1ffffff,3014,3014,3014.0
8726812b5ffffff,4222,4222,4222.0
8726813abffffff,3436,3436,3436.0
8726810ecffffff,3918,3918,3918.0
87268104effffff,3067,3067,3067.0
872681040ffffff,3334,3334,3334.0
872681173ffffff,4100,3907,4003.5
87268114affffff,2941,2941,2941.0
872681148ffffff,2688,2688,2688.0
87268031cffffff,3214,3214,3214.0
872681cb0ffffff,2908,2908,2908.0
8726811a1ffffff,2650,2650,2650.0
872681c35ffffff,3748,3748,3748.0
8726856dbffffff,3667,3667,3667.0
872681889ffffff,3864,3831,3847.5
8726818deffffff,3833,3530,3700.6666666666665
8726818c4ffffff,3546,3546,3546.0
872681919ffffff,3069,3069,3069.0
8726856c2ffffff,3477,3477,3477.0
8726856c4ffffff,3613,3566,3589.5
87268575effffff,2770,2770,2770.0
87268126affffff,2633,2633,2633.0
872681224ffffff,3014,3014,3014.0
87268ccb4ffffff,1761,1761,1761.0
87268c528ffffff,1858,1858,1858.0
872681325ffffff,2982,2982,2982.0
872681acbffffff,1925,1925,1925.0
872681b81ffffff,2555,2237,2396.0
872681ba0ffffff,2551,2551,2551.0
872681863ffffff,2374,2374,2374.0
872681b11ffffff,1713,1713,1713.0
872681b31ffffff,1641,1641,1641.0
872681864ffffff,2270,2270,2270.0
8726aa493ffffff,2003,2003,2003.0
8726852d0ffffff,3029,3029,3029.0
872685271ffffff,1708,1708,1708.0
87268522effffff,2320,2320,2320.0
87268085dffffff,3581,3581,3581.0
872685580ffffff,2626,2626,2626.0
8726855adffffff,2606,2606,2606.0
872684218ffffff,2530,2530,2530.0
87268422bffffff,2826,2826,2826.0
872684369ffffff,3567,3567,3567.0
8726853b1ffffff,2422,2422,2422.0
872685c42ffffff,2273,2273,2273.0
872685d8effffff,3233,3233,3233.0
872684a5effffff,2959,2959,2959.0
872684b10ffffff,2363,2363,2363.0
8726a34abffffff,2178,2178,2178.0
8726a3590ffffff,2526,2526,2526.0
872685910ffffff,2618,2618,2618.0
872685320ffffff,2163,2163,2163.0
872685ae8ffffff,1844,1844,1844.0
872685a61ffffff,1967,1962,1964.5
872685bb2ffffff,2651,2577,2620.0
8726ae4b2ffffff,1994,1974,1984.0
8726ae02affffff,1688,1688,1688.0
8726a32d3ffffff,2246,2246,2246.0
8726a3395ffffff,2128,2128,2128.0
8726a3159ffffff,2488,2488,2488.0
8726a8b80ffffff,1207,1207,1207.0
8726ae16effffff,1611,1611,1611.0
8726aeb4effffff,1411,1411,1411.0
8726ac7a6ffffff,1256,1256,1256.0
8726ad521ffffff,1176,1176,1176.0
8726a2146ffffff,1807,1807,1807.0
8726a3103ffffff,2699,2466,2582.5
8726a3130ffffff,2735,2735,2735.0
8726a3d5cffffff,2478,2478,2478.0
8726a061affffff,1998,1998,1998.0
8726a62c9ffffff,1616,1616,1616.0
8726a019dffffff,1575,1575,1575.0
8726a145affffff,1658,1658,1658.0
8726a1771ffffff,1393,1393,1393.0
8726a198bffffff,1351,1351,1351.0
8726a618bffffff,1949,1949,1949.0
8726a6d60ffffff,2164,2164,2164.0
8726a6b29ffffff,1434,1434,1434.0
8727996c4ffffff,2221,2221,2221.0
8727990a6ffffff,1274,1274,1274.0
8726a4c5affffff,1397,1397,1397.0
8726a4664ffffff,1511,1511,1511.0
8726a4a14ffffff,1314,1314,1314.0
87278b6a5ffffff,1827,1788,1807.5
8726a4ba9ffffff,1307,1307,1307.0
87278b4c2ffffff,1677,1677,1677.0
87278b548ffffff,1497,1497,1497.0
8726124abffffff,1137,1122,1129.5
87261271effffff,1187,1187,1187.0
8726a501dffffff,1173,1173,1173.0
872613d8effffff,1083,1083,1083.0
8726a5845ffffff,1954,1954,1954.0
8726a595dffffff,1839,1839,1839.0
872616583ffffff,1402,1402,1402.0
8726a5b55ffffff,1227,1191,1204.3333333333333
872616518ffffff,1116,1057,1086.5
87278b206ffffff,1624,1624,1624.0
87278ba6bffffff,846,846,846.0
872789485ffffff,961,961,961.0
872789335ffffff,766,766,766.0
872789acdffffff,721,721,721.0
8726dea25ffffff,791,791,791.0
8726de84cffffff,865,865,865.0
8726dc068ffffff,510,510,510.0
8726dc352ffffff,464,464,464.0
8726c2273ffffff,598,598,598.0
8726c3523ffffff,703,622,662.5
8726c3a9effffff,498,498,498.0
8726c3ad2ffffff,413,413,413.0
8726c3ae2ffffff,402,369,386.6666666666667
8726c098affffff,451,451,451.0
8726c8d91ffffff,290,290,290.0
8726cc4a2ffffff,433,433,433.0
8726cdd06ffffff,188,188,188.0
8726eb6d2ffffff,247,247,247.0
8726cc553ffffff,327,323,325.0
8726eb529ffffff,290,290,290.0
8726eab22ffffff,263,263,263.0
8726ea928ffffff,277,277,277.0
8726ee36effffff,239,215,227.0
8726f166dffffff,716,716,716.0
8726f136effffff,629,629,629.0
8726c5d85ffffff,362,362,362.0
8726eec61ffffff,310,310,310.0
8726e1385ffffff,319,319,319.0
8726e625affffff,464,464,464.0
8726e0caeffffff,454,454,454.0
8726e4780ffffff,456,456,456.0
8726e0926ffffff,396,377,386.5
8726e428affffff,386,358,372.0
874449860ffffff,118,118,118.0
874449a0affffff,324,324,324.0
874449ad6ffffff,292,292,292.0
8726eb265ffffff,434,434,434.0
8726eb623ffffff,452,373,412.5
8726eb009ffffff,428,428,428.0
8726eba90ffffff,465,465,465.0
8726eb366ffffff,676,676,676.0
8726eb364ffffff,728,728,728.0
8726eb329ffffff,568,568,568.0
8726ebb32ffffff,440,440,440.0
8726e970affffff,648,648,648.0
8726e945bffffff,609,609,609.0
874449746ffffff,619,619,619.0
87444ba20ffffff,454,454,454.0
8726e92c3ffffff,398,398,398.0
8726e92c1ffffff,400,400,400.0
8726e92ecffffff,443,443,443.0
8726e925affffff,458,458,458.0
8726e9268ffffff,423,423,423.0
8726e9676ffffff,373,373,373.0
8726e9674ffffff,385,385,385.0
8726e9759ffffff,320,320,320.0
8726e920dffffff,263,263,263.0
87444b744ffffff,442,442,442.0
87444b746ffffff,464,464,464.0
87444b74effffff,489,489,489.0
87265a6c4ffffff,249,249,249.0
8726ebd5dffffff,336,336,336.0
8726e8649ffffff,267,267,267.0
8726e8673ffffff,206,206,206.0
8726e8665ffffff,234,234,234.0
8726e80e8ffffff,307,307,307.0
8726e9493ffffff,278,278,278.0
8726e9494ffffff,219,219,219.0
8726eb973ffffff,254,254,254.0
8726e95a6ffffff,252,252,252.0
8726e834cffffff,406,406,406.0
8726e9c90ffffff,282,282,282.0
8726e9c86ffffff,234,234,234.0
8726e9c20ffffff,508,508,508.0
8726e8acbffffff,337,337,337.0
8726e801cffffff,270,264,267.0
8726e8aadffffff,389,389,389.0
8726ed798ffffff,551,551,551.0
8726edc9bffffff,351,351,351.0
8726e9143ffffff,270,270,270.0
8726e9d75ffffff,608,608,608.0
8726e99b3ffffff,541,541,541.0
8726e9820ffffff,628,628,628.0
8726e9935ffffff,689,689,689.0
8726e9b62ffffff,298,298,298.0
87265a790ffffff,141,141,141.0
87265a4c8ffffff,263,250,256.5
87265a4e8ffffff,244,244,244.0
8726ed26bffffff,702,702,702.0
8726ed75affffff,588,588,588.0
8726ed0c2ffffff,464,464,464.0
8726ed213ffffff,673,673,673.0
8726ed19cffffff,498,498,498.0
8726ed1a2ffffff,525,525,525.0
8726ed1a1ffffff,524,521,522.5
8726ed01cffffff,521,474,497.5
8726ed16cffffff,531,476,493.0
8726edb93ffffff,526,512,519.0
8726ed10affffff,432,432,432.0
8726ed26effffff,677,677,677.0
8726ed349ffffff,661,594,627.5
8726ed324ffffff,605,605,605.0
8726edad0ffffff,640,640,640.0
8726eda59ffffff,484,484,484.0
87265ac1dffffff,598,557,580.0
87464e0a3ffffff,1108,1057,1082.5
87464b922ffffff,697,697,697.0
8746494b4ffffff,147,147,147.0
874649593ffffff,558,558,558.0
874649584ffffff,85,50,67.5
87464958affffff,501,501,501.0
874649585ffffff,156,156,156.0
874648286ffffff,1229,1229,1229.0
87464828effffff,539,539,539.0
8746482e5ffffff,811,811,811.0
874648218ffffff,494,494,494.0
875d131a4ffffff,708,708,708.0
875d13891ffffff,1646,1638,1642.0
875d138f1ffffff,494,494,494.0
875d1061bffffff,1573,1573,1573.0
875d13806ffffff,1558,1558,1558.0
875d138e4ffffff,824,824,824.0
875d13971ffffff,1675,1675,1675.0
875d1145cffffff,6,6,6.0
875d11474ffffff,32,32,32.0
875d1699cffffff,146,146,146.0
875d16818ffffff,631,631,631.0
875d16984ffffff,39,39,39.0
875d16ab5ffffff,79,79,79.0
875d16a28ffffff,142,142,142.0
875d16a2cffffff,203,203,203.0
875d146b4ffffff,3006,2490,2800.6666666666665
875d146b5ffffff,2477,2295,2395.25
875d146a6ffffff,2343,2280,2317.6
875d144b5ffffff,565,565,565.0
875d1445effffff,258,258,258.0
875d10459ffffff,389,305,349.3333333333333
875d10718ffffff,1319,1319,1319.0
875d10706ffffff,683,671,675.0
875d10235ffffff,2795,2768,2781.5
875d10006ffffff,1254,1111,1182.5
875d1024affffff,323,323,323.0
875d10308ffffff,1453,1453,1453.0
875d146e4ffffff,186,186,186.0
87464962effffff,401,394,397.5
874649291ffffff,603,603,603.0
874649299ffffff,705,705,705.0
87464928bffffff,1506,825,1335.2
874649282ffffff,879,879,879.0
8746492eaffffff,202,202,202.0
8749a8c6cffffff,1300,1300,1300.0
8749a232bffffff,583,583,583.0
8749a2200ffffff,1209,1209,1209.0
8749a342effffff,763,763,763.0
8749a3435ffffff,586,586,586.0
8749aead1ffffff,1173,1173,1173.0
8749aeadaffffff,1100,1100,1100.0
8749848e1ffffff,882,882,882.0
8749850c4ffffff,2300,2300,2300.0
8749850ceffffff,2500,2500,2500.0
874985450ffffff,2968,2968,2968.0
874985482ffffff,3440,3440,3440.0
8749ab9b3ffffff,1646,1633,1639.5
8749aa306ffffff,2750,2750,2750.0
87498c90dffffff,1700,1700,1700.0
8749ab503ffffff,1618,1618,1618.0
876d33c1bffffff,2400,2400,2400.0
876d33da8ffffff,2660,2660,2660.0
876d330dcffffff,3720,3720,3720.0
876d2921dffffff,1650,1650,1650.0
876d2d099ffffff,1924,1924,1924.0
874984d09ffffff,704,704,704.0
87498440affffff,1260,1260,1260.0
8749b134affffff,1441,1404,1422.5
8749b166effffff,1344,1344,1344.0
8749b16d6ffffff,2128,2128,2128.0
874986c34ffffff,2062,2062,2062.0
8749b32d2ffffff,2059,2059,2059.0
874986410ffffff,3000,3000,3000.0
874986486ffffff,3711,3711,3711.0
874995b49ffffff,3750,3750,3750.0
8749864ddffffff,3145,3145,3145.0
874995ba1ffffff,2280,2280,2280.0
874995a1dffffff,2400,2400,2400.0
874995932ffffff,2102,2102,2102.0
874995950ffffff,3316,3306,3311.0
874995972ffffff,3466,3466,3466.0
874995d69ffffff,2909,2760,2811.6666666666665
874995d5affffff,3754,3754,3754.0
874995c44ffffff,3653,3653,3653.0
874995b94ffffff,2350,2300,2325.0
874995a84ffffff,3004,2670,2841.6666666666665
874995008ffffff,2484,2438,2461.0
8749951b1ffffff,3696,3696,3696.0
87499518cffffff,3027,3027,3027.0
8749950a2ffffff,2908,2855,2881.5
874995080ffffff,3066,3066,3066.0
8749b2435ffffff,2390,2390,2390.0
8749b25abffffff,2440,2370,2405.0
8749b258effffff,2690,2690,2690.0
8749b2414ffffff,2410,2410,2410.0
8749b241effffff,2610,2560,2595.0
876d32d28ffffff,2700,2700,2700.0
876d32d24ffffff,2720,2720,2720.0
876d366a8ffffff,2730,2730,2730.0
876d3679dffffff,2100,2100,2100.0
8749b24d5ffffff,2290,2290,2290.0
8749b24d0ffffff,2160,2090,2125.0
874994418ffffff,3037,2840,2952.3333333333335
874994796ffffff,2643,2643,2643.0
8749944a8ffffff,4640,4640,4640.0
874996b6cffffff,2417,2417,2417.0
874995324ffffff,2350,2350,2350.0
874995051ffffff,2377,2377,2377.0
87499508bffffff,2540,2540,2540.0
874995700ffffff,2795,2795,2795.0
87499578cffffff,2945,2945,2945.0
87499566dffffff,2715,2613,2664.0
874995661ffffff,2516,2516,2516.0
87499566bffffff,2571,2571,2571.0
8749956e1ffffff,2992,2992,2992.0
87499565effffff,2782,2782,2782.0
8749919a6ffffff,3035,3019,3027.0
8749919b5ffffff,3045,3039,3042.0
8749956deffffff,2220,2220,2220.0
87499db91ffffff,2430,2430,2430.0
874990ba4ffffff,2510,2510,2510.0
8749908e9ffffff,2913,2913,2913.0
8749908ceffffff,2897,2855,2876.0
874990144ffffff,2486,2486,2486.0
874991d82ffffff,2448,2298,2373.0
874990270ffffff,1249,1249,1249.0
874996759ffffff,1715,1715,1715.0
874996664ffffff,1823,1823,1823.0
874996660ffffff,1482,1410,1446.0
8729a5001ffffff,492,492,492.0
8729a5003ffffff,639,639,639.0
8729a5002ffffff,596,596,596.0
874843782ffffff,339,339,339.0
874843613ffffff,80,80,80.0
8748436a2ffffff,519,519,519.0
87485ca34ffffff,980,980,980.0
87485cb58ffffff,612,612,612.0
87485ca63ffffff,860,860,860.0
87485ca2bffffff,1059,1059,1059.0
87485dc48ffffff,420,420,420.0
8748553a9ffffff,550,550,550.0
874855230ffffff,527,513,520.0
874842503ffffff,779,779,779.0
874842518ffffff,841,780,810.5
874842519ffffff,750,750,750.0
874855d46ffffff,1040,1040,1040.0
874855d00ffffff,678,678,678.0
874854a58ffffff,997,997,997.0
874855c6dffffff,1250,1250,1250.0
874854ab6ffffff,299,299,299.0
874854a98ffffff,370,370,370.0
87485562bffffff,80,80,80.0
874843592ffffff,759,759,759.0
87485c92bffffff,655,655,655.0
87485c911ffffff,760,760,760.0
8748427b1ffffff,1011,1011,1011.0
874851b1dffffff,119,119,119.0
87485c113ffffff,759,759,759.0
87485d24bffffff,1062,1062,1062.0
87485d385ffffff,465,465,465.0
87485d2abffffff,816,816,816.0
87485d1a8ffffff,733,733,733.0
87485d18effffff,579,579,579.0
87485d545ffffff,1187,1187,1187.0
87485d453ffffff,1298,1298,1298.0
874859874ffffff,959,959,959.0
874859b2affffff,697,697,697.0
874859badffffff,740,740,740.0
874859128ffffff,1473,1473,1473.0
874859065ffffff,1322,1322,1322.0
874859029ffffff,1527,1527,1527.0
874859582ffffff,226,226,226.0
8729a4d19ffffff,512,512,512.0
8729a4c11ffffff,513,513,513.0
8729a4cd1ffffff,425,425,425.0
8729a419bffffff,420,333,372.3333333333333
8729a092dffffff,525,525,525.0
8729a470dffffff,527,527,527.0
8729a4622ffffff,632,632,632.0
8729a47abffffff,609,609,609.0
8729a46c1ffffff,667,667,667.0
8729a08a8ffffff,440,440,440.0
8729a6a5dffffff,1471,1471,1471.0
8729a0ce4ffffff,569,569,569.0
87485930affffff,902,902,902.0
874859249ffffff,986,986,986.0
8729a44b6ffffff,1731,1731,1731.0
8729a6900ffffff,275,275,275.0
8729a6970ffffff,1355,1355,1355.0
8729a6ba9ffffff,1874,1761,1817.5
8729a6aceffffff,1514,1514,1514.0
8729a6aa8ffffff,503,503,503.0
8729a6360ffffff,1594,1594,1594.0
8729a0c96ffffff,2333,2333,2333.0
8729a6348ffffff,2247,2247,2247.0
87485b25cffffff,344,344,344.0
874858868ffffff,1368,1368,1368.0
87485820dffffff,677,677,677.0
87485a525ffffff,597,597,597.0
8748ed35bffffff,674,674,674.0
8748ed205ffffff,959,959,959.0
87485b162ffffff,46,46,46.0
87485b016ffffff,611,611,611.0
87485bce3ffffff,65,65,65.0
8729b4a45ffffff,368,368,368.0
87485a471ffffff,544,544,544.0
8729b4923ffffff,187,187,187.0
87485a61affffff,259,259,259.0
87485a41effffff,600,600,600.0
8729b4891ffffff,408,408,408.0
8729b4009ffffff,630,630,630.0
8729b4716ffffff,556,556,556.0
8748e9268ffffff,456,456,456.0
8748e9398ffffff,760,760,760.0
8748e9281ffffff,284,284,284.0
8728062e6ffffff,614,614,614.0
8728004d5ffffff,797,797,797.0
87280624effffff,556,556,556.0
8728005a4ffffff,1003,1003,1003.0
872802846ffffff,514,514,514.0
872802240ffffff,268,268,268.0
872802af3ffffff,168,168,168.0
87281c268ffffff,458,458,458.0
87281c276ffffff,879,879,879.0
87281c054ffffff,885,885,885.0
87281c2b2ffffff,1403,1403,1403.0
872818900ffffff,1308,1308,1308.0
872818915ffffff,1220,1220,1220.0
87281882affffff,1234,1234,1234.0
872818aa2ffffff,930,930,930.0
872818af4ffffff,734,734,734.0
872818850ffffff,846,846,846.0
872818072ffffff,1081,1081,1081.0
8728195b2ffffff,218,218,218.0
87281b965ffffff,76,76,76.0
87281b135ffffff,580,580,580.0
87281b001ffffff,677,677,677.0
87281b054ffffff,520,520,520.0
87281b3aaffffff,452,452,452.0
8728f5154ffffff,317,317,317.0
8729ad354ffffff,149,149,149.0
8729ad32bffffff,2,2,2.0
87291a79cffffff,1298,1298,1298.0
8729ad242ffffff,1137,1137,1137.0
87291a5aeffffff,977,977,977.0
8729ad2a8ffffff,344,344,344.0
87291a4e0ffffff,1363,1363,1363.0
8729a9b71ffffff,756,638,697.0
8729a9b70ffffff,774,652,713.0
8729a9b9cffffff,638,638,638.0
872913468ffffff,74,74,74.0
8729add51ffffff,53,53,53.0
8729aca35ffffff,854,854,854.0
8729acac1ffffff,748,748,748.0
8729a1874ffffff,513,388,450.5
8729a182affffff,851,851,851.0
8729a575affffff,402,402,402.0
8729a11a5ffffff,1413,1413,1413.0
8729126c0ffffff,1212,1212,1212.0
8729a1ac5ffffff,1891,1566,1728.5
8729a1adaffffff,2076,2076,2076.0
8729a10e9ffffff,1577,1577,1577.0
8729adc40ffffff,392,392,392.0
8729adc46ffffff,152,152,152.0
8729ad1a1ffffff,357,357,357.0
8729adc01ffffff,640,640,640.0
8729adc0bffffff,850,850,850.0
8729adca5ffffff,812,812,812.0
8729ac229ffffff,903,903,903.0
8729a8b34ffffff,784,784,784.0
8729a9d0dffffff,1376,1376,1376.0
8729a9d0effffff,1148,1148,1148.0
8729a9882ffffff,1187,1187,1187.0
8729a9105ffffff,1160,1160,1160.0
8729ae9abffffff,1731,1731,1731.0
8729ae16cffffff,1260,1260,1260.0
8729ae0e1ffffff,2267,2267,2267.0
8729ae0caffffff,2360,2360,2360.0
8729ae18effffff,2100,2100,2100.0
8729a848affffff,278,278,278.0
8729aa86dffffff,841,841,841.0
8729aa859ffffff,651,651,651.0
8729ae38bffffff,1321,1321,1321.0
8729aabb5ffffff,1142,1142,1142.0
8729aa81affffff,3411,3392,3401.5
8729aa8f4ffffff,2868,2868,2868.0
8728342c3ffffff,325,325,325.0
872830866ffffff,8,8,8.0
872830ba6ffffff,62,62,62.0
872834d05ffffff,125,125,125.0
872834008ffffff,758,758,758.0
8728340d5ffffff,617,617,617.0
872834c96ffffff,360,360,360.0
8729a9a85ffffff,961,961,961.0
872834414ffffff,884,884,884.0
87283459effffff,674,674,674.0
8728343b1ffffff,201,201,201.0
8728347b5ffffff,563,563,563.0
872830885ffffff,513,498,505.5
872830899ffffff,338,338,338.0
8728346f2ffffff,664,664,664.0
872836b05ffffff,1117,1117,1117.0
872831195ffffff,482,482,482.0
872831192ffffff,611,611,611.0
872831cdbffffff,368,368,368.0
872830041ffffff,295,295,295.0
872831c84ffffff,132,132,132.0
872831522ffffff,334,199,266.5
872830352ffffff,573,573,573.0
8728303acffffff,817,817,817.0
87283038dffffff,713,713,713.0
872830233ffffff,832,777,804.5
8728302aaffffff,576,576,576.0
87283176dffffff,662,662,662.0
87283175dffffff,588,588,588.0
872831099ffffff,781,781,781.0
872831469ffffff,450,450,450.0
872831414ffffff,1053,1053,1053.0
87283391bffffff,462,462,462.0
872833ad2ffffff,1045,1045,1045.0
872830100ffffff,100,100,100.0
872830131ffffff,227,221,224.0
87283001dffffff,366,366,366.0
8728300d6ffffff,291,210,250.5
872830628ffffff,685,685,685.0
872832005ffffff,566,566,566.0
872832056ffffff,390,390,390.0
872832386ffffff,454,454,454.0
872836d92ffffff,137,137,137.0
872836736ffffff,395,337,366.0
872836473ffffff,282,282,282.0
87283641bffffff,502,502,502.0
8729ab04effffff,594,594,594.0
8729ab31bffffff,837,837,837.0
8729ab209ffffff,942,942,942.0
8729ab2b5ffffff,1406,1406,1406.0
8729ab0c1ffffff,1304,1304,1304.0
87298d966ffffff,1175,1175,1175.0
87298d94effffff,1108,1108,1108.0
8729ab60effffff,2482,2482,2482.0
8729ab60bffffff,2286,1670,1916.0
8729abd71ffffff,263,263,263.0
8729aab5cffffff,726,726,726.0
8729aa272ffffff,2765,2544,2656.5
8729aa204ffffff,3238,3238,3238.0
8729aa241ffffff,3215,3145,3180.0
8729aa209ffffff,2957,2872,2914.5
8729aa2e2ffffff,3290,3290,3290.0
8729aa166ffffff,3453,3261,3383.6666666666665
8729aaa96ffffff,2946,2946,2946.0
8729aa10dffffff,3767,3767,3767.0
8729aa3a4ffffff,3327,3327,3327.0
8729aa034ffffff,4045,3983,4014.0
8729aa014ffffff,3820,3820,3820.0
8729aa013ffffff,3803,3803,3803.0
8729aa0adffffff,3546,3546,3546.0
8729aa2a0ffffff,3955,3940,3947.5
8729aa28dffffff,3824,3824,3824.0
8729aa28affffff,4036,4036,4036.0
8729aa2b1ffffff,4063,4063,4063.0
8729aa660ffffff,3752,3752,3752.0
8729aa0d1ffffff,3936,3936,3936.0
8729ab450ffffff,2090,2090,2090.0
8729ab4edffffff,2202,2202,2202.0
8729ab5abffffff,2884,2884,2884.0
8729ab59dffffff,2205,2205,2205.0
8729ab593ffffff,3026,3026,3026.0
87298c94effffff,3395,3395,3395.0
8729ab49dffffff,3551,3551,3551.0
8729ab799ffffff,3501,3501,3501.0
8729ab6f0ffffff,2535,2155,2393.3333333333335
87298cb46ffffff,3738,3502,3634.923076923077
87298dd00ffffff,2719,2719,2719.0
87298ca71ffffff,3881,3881,3881.0
87298caf0ffffff,2786,2786,2786.0
87298c91cffffff,4145,4145,4145.0
87298c876ffffff,3766,3766,3766.0
8729aa68dffffff,2759,2759,2759.0
87298cc0dffffff,3979,3979,3979.0
87298c02affffff,2381,2381,2381.0
8728366c2ffffff,461,461,461.0
872836613ffffff,582,582,582.0
872832d74ffffff,452,452,452.0
87298d894ffffff,2733,2602,2667.5
87298d115ffffff,3138,3138,3138.0
87298d150ffffff,2856,2856,2856.0
87298dc4cffffff,3213,3213,3213.0
87298d036ffffff,3243,3243,3243.0
87298d39affffff,2764,2764,2764.0
87298d755ffffff,2278,2278,2278.0
872832089ffffff,650,650,650.0
87283209dffffff,731,731,731.0
87283209affffff,998,998,998.0
87283254bffffff,1396,1396,1396.0
872989969ffffff,2770,2770,2770.0
8728327b2ffffff,1566,1566,1566.0
8728326eeffffff,1071,1071,1071.0
872989b24ffffff,2075,2075,2075.0
872832483ffffff,2359,2359,2359.0
872989b03ffffff,2713,2713,2713.0
87298d219ffffff,2444,2444,2444.0
872989971ffffff,2639,2639,2639.0
87298d66affffff,2855,2855,2855.0
87298d670ffffff,1872,1872,1872.0
87298d623ffffff,2589,2589,2589.0
87298984cffffff,2583,2583,2583.0
872989173ffffff,3285,3285,3285.0
872989154ffffff,2867,2867,2867.0
872989c5dffffff,1858,1858,1858.0
87298dc54ffffff,3349,3349,3349.0
87298dc03ffffff,3504,3504,3504.0
87298c241ffffff,3113,3113,3113.0
87298c2e8ffffff,2689,2689,2689.0
87298d41cffffff,2138,2138,2138.0
872988926ffffff,2903,2903,2903.0
87298c6deffffff,2443,2443,2443.0
872988a75ffffff,1846,1846,1846.0
872988310ffffff,1842,1842,1842.0
87298872effffff,1502,1502,1502.0
8729a016affffff,557,557,557.0
8729a0235ffffff,2640,2640,2640.0
8729a0111ffffff,498,498,498.0
8729a0075ffffff,405,405,405.0
8729a0006ffffff,901,901,901.0
8729a0080ffffff,1079,1079,1079.0
8729a0426ffffff,1999,1999,1999.0
8729a055bffffff,2785,2761,2773.0
8729a039cffffff,788,788,788.0
8729a0393ffffff,1607,1607,1607.0
8729a0775ffffff,1876,1876,1876.0
8729a0746ffffff,1679,1679,1679.0
8729a1570ffffff,1,1,1.0
8729a385effffff,1037,1037,1037.0
8729a3985ffffff,1338,1338,1338.0
8729a049affffff,1441,1441,1441.0
8729a2324ffffff,1343,1343,1343.0
8729a231cffffff,753,753,753.0
8729a3cb3ffffff,602,602,602.0
8729a26f1ffffff,1256,1256,1256.0
8729ae55effffff,2063,2063,2063.0
872985803ffffff,2000,2000,2000.0
