h3,road_complexity
8844c265b5fffff,2
8844c26e99fffff,5
8844c26ea3fffff,32
8844dc9b51fffff,6
8844dc9b1dfffff,4
8844dc9b2dfffff,4
8844dc9b27fffff,3
8844c26c51fffff,7
8844c26c2dfffff,6
8844c26c33fffff,3
8844c26cddfffff,1
8844c26cb9fffff,4
8844c26d85fffff,18
8844dc9b13fffff,6
8844dc9843fffff,3
8844dc9945fffff,9
8844dc99dbfffff,2
8844dc99d1fffff,1
8844dc9981fffff,15
8844dc99a1fffff,8
8844dc9965fffff,3
8844dcd759fffff,8
8844dcd6c5fffff,8
8844dcd695fffff,4
8844dcd443fffff,2
8844dcd6adfffff,1
8844dcd2cdfffff,6
8844dcd23bfffff,1
8844dcd765fffff,17
8844dcd0ddfffff,17
8844dcd315fffff,5
8844dcd339fffff,2
8844dcd153fffff,1
8844dcd033fffff,2
8844dcd767fffff,4
8844dcd09bfffff,1
8844dcd427fffff,2
8844dcd501fffff,1
8844dcd0b3fffff,6
8844dcc25dfffff,1
8844dcd52dfffff,2
8844dcc351fffff,1
8844d580b9fffff,2
8844d580a1fffff,2
8844d58f4dfffff,1
8844d58f61fffff,1
8844d58545fffff,2
8844d58511fffff,10
8844d58e95fffff,5
8844d58e33fffff,45
8844d58ee7fffff,8
8844d58eadfffff,29
8844d58f5bfffff,1
8844d58c3dfffff,3
8844d58d43fffff,2
8844d58d57fffff,1
8844d58d15fffff,3
8844d58aa3fffff,1
8844d588c5fffff,195
8844d58837fffff,9
8844d589d1fffff,59
8844d58d6dfffff,1
8844d58993fffff,11
8844d51241fffff,6
8844d58d31fffff,6
8844d51205fffff,17
8844d58eb1fffff,2
8844d58c13fffff,12
8844d58cc5fffff,33
8844d58cdbfffff,2
8844d5b865fffff,12
8844d5bb37fffff,6
8844d5b95dfffff,26
8844d5b95bfffff,3
8844d5b953fffff,24
8844d5bb27fffff,7
8844d5bb25fffff,3
8844d58cedfffff,7
8844d58ca9fffff,1
8844d58d8dfffff,12
8844d58de5fffff,16
8844d58de3fffff,33
8844d58d8bfffff,10
8844d51645fffff,17
8844d5162bfffff,2
8844d51759fffff,26
8844d5b9e5fffff,9
8844d5b8a5fffff,4
8844d5b9b9fffff,4
8844d51633fffff,1
8844d516c5fffff,2
8844d5148dfffff,14
8844d512e9fffff,2
8844d51057fffff,40
8844d5100bfffff,14
8844d5176bfffff,23
8844d510d5fffff,23
8844d51715fffff,1
8844d51549fffff,20
8844d515e9fffff,1
8844d515c7fffff,1
8844d502dbfffff,11
8844d502ddfffff,30
8844d50247fffff,27
8844d50267fffff,6
8844d50351fffff,12
8844c03819fffff,14
8844c038d9fffff,1
8844c038c3fffff,3
8844c02125fffff,11
8844c02137fffff,12
8844c02127fffff,5
8844c021e5fffff,1
8844c02f29fffff,17
8844c39755fffff,5
8844c39405fffff,1
8844c3943dfffff,4
8844d5a74bfffff,88
8844d5a759fffff,49
8844d5a2bdfffff,4
8844d5a76dfffff,11
8844d5a719fffff,61
8844d5a44bfffff,10
8844d5a447fffff,31
8844d5a461fffff,45
8844d5a54bfffff,4
8844d5a41dfffff,35
8844d5a425fffff,1
8844d5a51bfffff,16
8844c2214bfffff,35
8844c22109fffff,4
8844c2212dfffff,8
8844c238ebfffff,238
8844c239d7fffff,36
8844c238bdfffff,10
8844c238a5fffff,36
8844c23993fffff,18
8844c239a1fffff,37
8844c22a1dfffff,20
8844c22a15fffff,53
8844c22a21fffff,28
8844c22b1bfffff,170
8844c22ad9fffff,34
8844c22e67fffff,31
8844c22f51fffff,14
8844c22f55fffff,3
8844c22f09fffff,15
8844c22f61fffff,23
8844c22f05fffff,61
8844c22843fffff,50
8844c228c1fffff,30
8844c228e9fffff,21
8844c228ebfffff,47
8844c2288dfffff,15
8844c22b01fffff,362
8844c22b31fffff,116
8844c274d3fffff,39
8844c27487fffff,55
8844c2759bfffff,267
8844c275b9fffff,112
8844c2674bfffff,20
8844c22b33fffff,200
8844c22b37fffff,21
8844c229e9fffff,20
8844c2299dfffff,14
8844c266d9fffff,31
8844c26689fffff,1
8844c26647fffff,60
8844c26663fffff,184
8844c2644bfffff,13
8844c2662dfffff,59
8844c26739fffff,26
8844c266e3fffff,5
8844c2668dfffff,16
8844c26a93fffff,41
8844c26a97fffff,38
8844c26c4dfffff,45
8844c26f15fffff,43
8844c2689bfffff,25
8844c26d43fffff,133
8844c26d55fffff,75
8844c268a3fffff,4
8844c268b1fffff,61
8844d58917fffff,10
8844d58937fffff,1247
8844d5c6dbfffff,29
8844d5c6e5fffff,219
8844d5c6a1fffff,38
8844d5123dfffff,3
8844d589a1fffff,138
8844d51349fffff,37
8844d51341fffff,35
8844d5c695fffff,22
8844d5c6b9fffff,9
8844d5c4ddfffff,76
8844d5104dfffff,8
8844d51061fffff,13
8844d51039fffff,21
8844d51031fffff,32
8844d51101fffff,212
8844d511e1fffff,8
8844d51ad9fffff,1
8844d5024dfffff,20
8844d51187fffff,25
8844d511b5fffff,47
8844d51a9bfffff,17
8844d51a91fffff,6
8844d5036bfffff,44
8844d50303fffff,119
8844d50339fffff,48
8844d502e5fffff,7
8844d50047fffff,21
8844d50001fffff,8
8844d50005fffff,7
8844d5c627fffff,5
8844d5c635fffff,63
8844d5c55dfffff,78
8844d5c553fffff,78
8844d5c503fffff,111
8844d5cecdfffff,147
8844d5c891fffff,1
8844d5cd91fffff,13
8844d51a1dfffff,40
8844d51ae3fffff,111
8844d51a33fffff,1
8844d51a9dfffff,21
8844d518d9fffff,21
8844d51ab5fffff,13
8844d518ddfffff,8
8844d51b03fffff,2
8844d5196bfffff,2
8844d51901fffff,51
8844d51957fffff,2
8844d51881fffff,2
8844d5198bfffff,2
8844d5199dfffff,8
8844d519a5fffff,2
8844d50b49fffff,54
8844d5569dfffff,12
8844d55695fffff,3
8844d50b39fffff,6
8844d5566bfffff,18
8844d5560dfffff,18
8844d55609fffff,2
8844d5566dfffff,2
8844d556e7fffff,1
8844d55469fffff,3
8844d550bbfffff,47
8844d55519fffff,12
8844d55505fffff,39
8844d55523fffff,24
8844d556a7fffff,1
8844d5541bfffff,1
8844d554e9fffff,21
8844d541c1fffff,6
8844d54ab9fffff,4
8844d559d5fffff,30
8844d54853fffff,1
8844d54819fffff,18
8844d548e9fffff,33
8844d54823fffff,8
8844d08559fffff,50
8844d5aa31fffff,9
8844d5ab55fffff,6
8844d5ab15fffff,1
8844d5a84bfffff,2
8844d5aaa7fffff,7
8844d5a83bfffff,6
8844d5a807fffff,1
8844d514d7fffff,2
8844d5149bfffff,2
8844d5149dfffff,6
8844d5a945fffff,2
8844d514bdfffff,1
8844d50609fffff,2
8844d5a907fffff,27
8844d5a88bfffff,1
8844d5a99bfffff,3
8844d5a837fffff,4
8844d5a98bfffff,6
8844d504cbfffff,9
8844d504ebfffff,7
8844d50497fffff,2
8844d50741fffff,3
8844d5071dfffff,1
8844d50735fffff,15
8844d50013fffff,4
8844d5003bfffff,2
8844d500b9fffff,1
8844d500b3fffff,13
8844d501bbfffff,5
8844d50e29fffff,8
8844d50463fffff,4
8844d50433fffff,17
8844d53a4dfffff,2
8844d50e27fffff,6
8844d50ebbfffff,14
8844d50eb3fffff,13
8844d53017fffff,7
8844d53119fffff,2
8844d5311dfffff,5
8844d53139fffff,2
8844d5312dfffff,2
8844d53a9dfffff,2
8844d530a1fffff,2
8844d53509fffff,3
8844d53a05fffff,1
8844d53a03fffff,5
8844d53a3dfffff,3
8844d53a35fffff,5
8844d53a87fffff,1
8844d53aa7fffff,1
8844d5396dfffff,1
8844d5382dfffff,1
8844d5392bfffff,4
8844d538d7fffff,1
8844d52325fffff,2
8844d538e1fffff,2
8844d538e3fffff,1
8844d52149fffff,1
8844d52141fffff,2
8844d52a47fffff,1
8844d52a55fffff,4
8844d539b3fffff,1
8844d52b53fffff,2
8844d57499fffff,1
8844d50ad1fffff,4
8844d501adfffff,6
8844d50a87fffff,1
8844d50f1dfffff,2
8844d508d1fffff,1
8844d50913fffff,2
8844d572dbfffff,3
8844d572d1fffff,3
8844d57247fffff,3
8844d509a9fffff,1
8844d54621fffff,22
8844d54711fffff,12
8844d5443dfffff,6
8844d54437fffff,1
8844d545d5fffff,4
8844d5732dfffff,8
8844d54595fffff,14
8844d54583fffff,10
8844d57a07fffff,1
8844d50db3fffff,7
8844d50da1fffff,12
8844d57293fffff,3
8844d5776bfffff,3
8844d57601fffff,2
8844d57639fffff,34
8844d57605fffff,1
8844d570c7fffff,2
8844d5755dfffff,2
8844d57551fffff,2
8844d570bbfffff,3
8844d576e5fffff,2
8844d5742dfffff,3
8844d5752dfffff,1
8844d56215fffff,1
8844d562a1fffff,1
8844d571c5fffff,7
8844d57adbfffff,1
8844d571b5fffff,1
8844d56357fffff,18
8844d5634bfffff,4
8844d56303fffff,8
8844d56305fffff,3
8844d57865fffff,2
8844d56313fffff,5
8844d56045fffff,7
8844d56059fffff,2
8844d5600dfffff,1
8844d56061fffff,3
8844d5615bfffff,2
8844d5611dfffff,2
8844d56a39fffff,1
8844d56139fffff,4
8844d52707fffff,2
8844d5209bfffff,8
8844d521ddfffff,1
8844d52081fffff,1
8844d52095fffff,3
8844d52429fffff,7
8844d52435fffff,1
8844d525c1fffff,1
8844d52599fffff,2
8844d525b9fffff,3
8844d52521fffff,3
8844d52cc9fffff,3
8844d52ae3fffff,1
8844d52f45fffff,1
8844d52ab5fffff,1
8844d52f65fffff,4
8844d52867fffff,9
8844d52957fffff,5
8844d5291bfffff,17
8844d528adfffff,2
8844d52981fffff,6
8844d52f19fffff,1
8844d52d47fffff,2
8844d52c27fffff,1
8844d192c9fffff,1
8844d19255fffff,1
8844d529bdfffff,1
8844d19355fffff,1
8844d19239fffff,1
8844d192e9fffff,1
8844d19237fffff,1
8844d1906dfffff,4
8844d19061fffff,2
8844c2585bfffff,1
8844d52cb5fffff,2
8844c25905fffff,1
8844c259cbfffff,1
8844c25891fffff,3
8844c25983fffff,2
8844c25935fffff,4
8844d19613fffff,4
8844d52db9fffff,2
8844d19747fffff,1
8844d1973bfffff,2
8844d190d9fffff,9
8844d19033fffff,3
8844d191ddfffff,1
8844d19191fffff,5
8844d19465fffff,2
8844d19427fffff,12
8844d195c9fffff,2
8844d195a9fffff,4
8844d19521fffff,1
8844d1825bfffff,3
8844d1826bfffff,3
8844d1820dfffff,1
8844d18213fffff,1
8844d195e5fffff,4
8844d182e1fffff,2
8844d1801bfffff,1
8844d5290dfffff,2
8844d52967fffff,2
8844d52921fffff,3
8844d5661dfffff,6
8844d56665fffff,2
8844d56623fffff,4
8844d56613fffff,3
8844d56687fffff,9
8844d56705fffff,1
8844d56717fffff,3
8844d560d1fffff,3
8844d564c5fffff,1
8844d564e1fffff,3
8844d5648dfffff,6
8844d1915bfffff,1
8844d19153fffff,4
8844d19a57fffff,4
8844d56eddfffff,4
8844d19a63fffff,24
8844d19a2dfffff,27
8844d565b5fffff,1
8844d19b03fffff,5
8844d560adfffff,8
8844d561d3fffff,1
8844d560b5fffff,11
8844d56e03fffff,4
8844d56d4bfffff,1
8844d56ea7fffff,1
8844d56c15fffff,6
8844d19b2bfffff,6
8844d56ca1fffff,1
8844d1d64dfffff,1
8844d56d5bfffff,2
8844d56c27fffff,1
8844d1d749fffff,3
8844d19125fffff,1
8844d191e7fffff,1
8844d191b5fffff,1
8844d19ad3fffff,2
8844d19aedfffff,1
8844d19aa3fffff,3
8844d1833bfffff,1
8844d18047fffff,2
8844d198b7fffff,1
8844d18ac3fffff,3
8844d18a21fffff,1
8844d18ae5fffff,2
8844d56cb3fffff,1
8844d1d6adfffff,4
8844d1d719fffff,2
8844d1d717fffff,1
8844d1d4cbfffff,1
8844d1890dfffff,1
8844d1d4b7fffff,3
8844d1892dfffff,1
8844d1c603fffff,2
8844d540b9fffff,4
8844d54d23fffff,66
8844d54d3dfffff,11
8844d57b6dfffff,1
8844d54c1dfffff,8
8844d54dd7fffff,15
8844d54debfffff,62
8844d54d3bfffff,47
8844d54de5fffff,30
8844d0b29dfffff,17
8844d54db3fffff,40
8844d0b645fffff,7
8844d0b66bfffff,8
8844d0b759fffff,21
8844d0b291fffff,1
8844d0b297fffff,5
8844d0b755fffff,14
8844d0b761fffff,4
8844d549dbfffff,3
8844d54885fffff,1
8844d548b3fffff,16
8844d0b241fffff,10
8844d0b21bfffff,123
8844d0b225fffff,3
8844d0b311fffff,4
8844d08687fffff,4
8844d086bdfffff,5
8844d084c7fffff,7
8844d0b343fffff,3
8844d0b141fffff,22
8844d084d1fffff,2
8844d08493fffff,6
8844d0b0cbfffff,37
8844d0b0c3fffff,1
8844d0b017fffff,30
8844d0b1cdfffff,4
8844d0b11dfffff,7
8844d0b1c1fffff,9
8844d57901fffff,1
8844d57913fffff,2
8844d5793bfffff,4
8844d57933fffff,3
8844d0b6edfffff,12
8844d0b699fffff,2
8844d0b719fffff,19
8844d0b469fffff,3
8844d0b733fffff,2
8844d0b45bfffff,22
8844d0b403fffff,2
8844d0b4ebfffff,5
8844d0b405fffff,3
8844d56a21fffff,10
8844d56b33fffff,2
8844d56855fffff,3
8844d0b485fffff,5
8844d0b4a5fffff,3
8844d0a665fffff,6
8844d0a655fffff,2
8844d0a663fffff,2
8844d0b727fffff,1
8844d0b543fffff,16
8844d0b539fffff,1
8844d0a2b9fffff,1
8844d0a2a3fffff,2
8844d0a767fffff,2
8844d0a0b9fffff,1
8844d0a0a5fffff,2
8844d0ae69fffff,6
8844d0af53fffff,3
8844d084a1fffff,4
8844d08593fffff,14
8844d08591fffff,1
8844d085a3fffff,16
8844d01449fffff,25
8844d01455fffff,17
8844d0b98bfffff,1
8844d0a169fffff,2
8844d0b8b7fffff,5
8844d0ab25fffff,4
8844d01491fffff,1
8844d0a131fffff,1
8844d0a135fffff,1
8844d0a9cbfffff,5
8844d0a9c1fffff,5
8844d0a9e9fffff,1
8844d0a9a3fffff,3
8844d014ebfffff,2
8844d01489fffff,2
8844d014bbfffff,1
8844d0159bfffff,8
8844d015edfffff,1
8844d0001bfffff,60
8844d000cdfffff,34
8844d000ebfffff,22
8844d006b5fffff,26
8844d00457fffff,3
8844d00703fffff,1
8844d00729fffff,2
8844d000b1fffff,18
8844d00563fffff,5
8844d00429fffff,4
8844d0053dfffff,7
8844d569cbfffff,1
8844d5699dfffff,12
8844d569c1fffff,6
8844d1d255fffff,9
8844d1d247fffff,9
8844d569a3fffff,2
8844d0a451fffff,1
8844d0a48bfffff,4
8844d1d22bfffff,2
8844d1d2ebfffff,1
8844d1d059fffff,1
8844d1d31bfffff,4
8844d1d2a9fffff,2
8844d1d019fffff,2
8844d1d02bfffff,2
8844d1d0e1fffff,1
8844d1d337fffff,3
8844d1da55fffff,1
8844d1d125fffff,2
8844d1da13fffff,4
8844d1dac5fffff,4
8844d1dae9fffff,14
8844d1dac7fffff,1
8844d0a431fffff,2
8844d0a421fffff,4
8844d0a515fffff,1
8844d0a5cbfffff,3
8844d0a5d7fffff,2
8844d0a5a3fffff,5
8844d0ae9dfffff,7
8844d0ae0dfffff,1
8844d1da21fffff,2
8844d1da2dfffff,1
8844d1db69fffff,1
8844d1d857fffff,10
8844d1d801fffff,13
8844d1d86dfffff,5
8844d1d829fffff,3
8844d1d825fffff,3
8844d1db6dfffff,1
8844d0acc3fffff,4
8844d0ace5fffff,1
8844d1d961fffff,1
8844d1d0adfffff,6
8844d1d1d3fffff,5
8844d1c249fffff,4
8844d1c247fffff,2
8844d1d521fffff,2
8844d1c25dfffff,1
8844d1c21dfffff,1
8844d1d181fffff,3
8844d1c34dfffff,5
8844d1c22dfffff,8
8844d1c30bfffff,1
8844d1c329fffff,4
8844d1c15dfffff,1
8844d1d5e7fffff,2
8844d1d5a5fffff,2
8844d1c739fffff,1
8844d1c0d1fffff,1
8844d1c09dfffff,2
8844d1c097fffff,6
8844d1c067fffff,6
8844d1c007fffff,2
8844d1c039fffff,2
8844d1c1d1fffff,4
8844d1c0a3fffff,2
8844d1d881fffff,37
8844d1d9dbfffff,19
8844d1d99dfffff,4
8844d1d8b9fffff,8
8844d1c161fffff,3
8844d1ca4dfffff,5
8844d1d9a3fffff,1
8844d036bbfffff,1
8844d1c12bfffff,2
8844d1c125fffff,2
8844d1ca1dfffff,12
8844d1ca89fffff,5
8844d1ca13fffff,1
8844d1caebfffff,1
8844d1ca07fffff,2
8844d1ca39fffff,4
8844d1ca21fffff,6
8844d1ca25fffff,5
8844d1ca27fffff,10
8844d1c851fffff,5
8844d1ca99fffff,6
8844d1ca87fffff,3
8844d1ca97fffff,7
8844d1c8c1fffff,1
8844d1cb13fffff,5
8844d1cb33fffff,1
8844d1c953fffff,2
8844d03493fffff,1
8844d1c96dfffff,8
8844d1c807fffff,5
8844d1c825fffff,2
8844d026ddfffff,1
8844d0ac29fffff,1
8844d0ad19fffff,1
8844d032c9fffff,6
8844d0ad37fffff,1
8844d032c7fffff,2
8844d03289fffff,5
8844d0a8a7fffff,4
8844d0322bfffff,2
8844d03345fffff,5
8844d03355fffff,23
8844d032e5fffff,5
8844d03007fffff,6
8844d0adb3fffff,2
8844d032bbfffff,1
8844d03733fffff,2
8844d032adfffff,1
8844d03017fffff,1
8844d0303bfffff,2
8844d031d3fffff,2
8844d02261fffff,1
8844d03369fffff,1
8844d00489fffff,7
8844d03105fffff,8
8844d03101fffff,1
8844d03a1bfffff,1
8844d03a51fffff,1
8844d005d1fffff,15
8844d005b9fffff,3
8844d00e97fffff,7
8844d03b0bfffff,1
8844d03b31fffff,21
8844d03ad9fffff,1
8844d03a9dfffff,12
8844d0234dfffff,1
8844d0234bfffff,2
8844d03a97fffff,5
8844d038c9fffff,2
8844d03ab7fffff,5
8844d0383dfffff,8
8844d03455fffff,2
8844d03419fffff,2
8844d03439fffff,2
8844d034e7fffff,12
8844d034a9fffff,7
8844d034a1fffff,10
8844d02253fffff,3
8844d02257fffff,3
8844d03537fffff,5
8844d022d1fffff,10
8844d02291fffff,2
8844d034b1fffff,1
8844d034b5fffff,7
8844d02617fffff,2
8844d026e1fffff,1
8844d026e5fffff,8
8844d02681fffff,7
8844d0240bfffff,2
8844d02761fffff,1
8844d020d1fffff,1
8844d02085fffff,10
8844d02097fffff,10
8844d020bdfffff,1
8844d02733fffff,3
8844d02547fffff,18
8844d02041fffff,4
8844d0206bfffff,3
8844d02065fffff,1
8844d0216bfffff,2
8844d02023fffff,1
8844d02025fffff,1
8844d02111fffff,5
8844d021cdfffff,2
8844d021e7fffff,2
8844d02a01fffff,2
8844d02a21fffff,1
8844d02121fffff,37
8844d02125fffff,1
8844d02ac7fffff,61
8844d02ae5fffff,11
8844d02a31fffff,3
8844d02841fffff,12
8844d0280dfffff,118
8844d0280bfffff,127
8844d02803fffff,169
8844d021a9fffff,5
8844d02a9bfffff,60
8844d021b3fffff,13
8844d02f4bfffff,21
8844d02e5dfffff,1
8844d02f0dfffff,39
8844d39247fffff,259
8844d3925dfffff,50
8844c2412bfffff,1
8844c24849fffff,6
8844c24a9dfffff,3
8844c24ab9fffff,2
8844c24aadfffff,1
8844c24aa1fffff,2
8844c24819fffff,1
8844c24b57fffff,2
8844c24b27fffff,3
8844c24949fffff,3
8844c24825fffff,2
8844c24839fffff,1
8844c24f6bfffff,2
8844c24f0dfffff,4
8844d1b251fffff,3
8844c24d3dfffff,4
8844c249bdfffff,7
8844d1b267fffff,3
8844d1b207fffff,1
8844d1b307fffff,1
8844d194b9fffff,6
8844d18649fffff,3
8844d186e7fffff,11
8844d180d3fffff,2
8844d180bbfffff,6
8844d18419fffff,1
8844d1b327fffff,4
8844d184a7fffff,6
8844d184b7fffff,2
8844d1ba47fffff,2
8844d1843dfffff,1
8844d185edfffff,4
8844d185b9fffff,9
8844d1ba69fffff,2
8844d1bb51fffff,3
8844d1b2e9fffff,4
8844d1b06bfffff,3
8844d1b11bfffff,3
8844d1b0c1fffff,8
8844d1b1c3fffff,1
8844d1b621fffff,1
8844d1b703fffff,3
8844d1b441fffff,1
8844d1b55dfffff,3
8844d1b093fffff,3
8844d1a24bfffff,2
8844d1a261fffff,2
8844d1a2e3fffff,44
8844d1a235fffff,1
8844d1b103fffff,147
8844d1b161fffff,4
8844d1b139fffff,26
8844d1b135fffff,13
8844d1b12dfffff,1
8844d1bacdfffff,24
8844d1bac5fffff,12
8844d1b137fffff,11
8844d1babdfffff,8
8844d1bb1bfffff,2
8844d1ba3dfffff,3
8844d1bb3dfffff,1
8844d1b94bfffff,1
8844d1b831fffff,1
8844d1a337fffff,1
8844d1a165fffff,2
8844d181e5fffff,1
8844d181e7fffff,1
8844d181a3fffff,6
8844d180b7fffff,20
8844d18e3dfffff,6
8844d18f5bfffff,1
8844d18f57fffff,1
8844d18f0bfffff,3
8844d18f45fffff,1
8844d188cbfffff,1
8844d188d5fffff,2
8844d18893fffff,1
8844d18c4bfffff,2
8844d18eb1fffff,1
8844d18cc5fffff,3
8844d18f33fffff,1
8844d1125dfffff,1
8844d18da5fffff,5
8844d112cbfffff,1
8844d112c1fffff,1
8844d18803fffff,15
8844d18805fffff,1
8844d189c7fffff,3
8844d18981fffff,1
8844d189abfffff,4
8844d189b7fffff,1
8844d1136bfffff,1
8844d1c6c5fffff,5
8844d1c6e5fffff,2
8844d1c417fffff,4
8844d1c4ebfffff,1
8844d1105dfffff,1
8844d11011fffff,1
8844d1c4d7fffff,4
8844d11a4bfffff,1
8844d11a45fffff,5
8844d18c95fffff,2
8844d1b947fffff,1
8844d1b965fffff,1
8844d18cbdfffff,1
8844d11609fffff,2
8844d1b90bfffff,1
8844d1161bfffff,5
8844c02d55fffff,2
8844c02d57fffff,1
8844c03a65fffff,2
8844c03a2dfffff,8
8844c03b49fffff,3
8844c0395dfffff,18
8844c0390bfffff,1
8844c00c8bfffff,13
8844c03969fffff,5
8844c03907fffff,20
8844c0761dfffff,3
8844c03827fffff,5
8844c039c9fffff,37
8844c039cbfffff,4
8844c07681fffff,2
8844c076e1fffff,4
8844c07639fffff,1
8844c02b67fffff,10
8844c0748dfffff,3
8844c00db5fffff,1
8844c07287fffff,2
8844c07667fffff,14
8844c0775dfffff,1
8844c072a9fffff,2
8844c07033fffff,1
8844c07547fffff,1
8844c0751dfffff,2
8844c07431fffff,3
8844c0743dfffff,2
8844c075d1fffff,2
8844c075e9fffff,41
8844c075edfffff,7
8844c0758dfffff,2
8844c0625bfffff,3
8844c0626bfffff,1
8844c06055fffff,3
8844c02a03fffff,2
8844c02a3dfffff,8
8844c02843fffff,12
8844c02b17fffff,4
8844c0286dfffff,5
8844c02847fffff,37
8844c02a8dfffff,1
8844c02a85fffff,1
8844c02aabfffff,8
8844c074bdfffff,1
8844c074b1fffff,2
8844c0292dfffff,1
8844c02935fffff,1
8844c066c1fffff,1
8844c028dbfffff,1
8844c028b9fffff,4
8844c0288dfffff,4
8844c028b3fffff,8
8844c3925bfffff,1
8844c028b7fffff,13
8844c3924bfffff,3
8844c39203fffff,15
8844c029bbfffff,5
8844c029a7fffff,3
8844c06693fffff,17
8844c029b3fffff,4
8844c39229fffff,5
8844c39353fffff,13
8844c39319fffff,9
8844c39311fffff,11
8844c39347fffff,8
8844c3930dfffff,14
8844c074a5fffff,4
8844c0661dfffff,3
8844c060e3fffff,2
8844c06557fffff,1
8844c06e4bfffff,26
8844c06e0bfffff,11
8844c066a9fffff,5
8844c06417fffff,6
8844c0648bfffff,3
8844c0649dfffff,1
8844c064a3fffff,4
8844c06ee1fffff,1
8844c06ed7fffff,3
8844c06e87fffff,2
8844c06eb5fffff,4
8844c394e7fffff,6
8844c392d9fffff,6
8844c392cdfffff,18
8844c02da1fffff,4
8844c392d7fffff,1
8844c3928bfffff,7
8844c39217fffff,8
8844c392e7fffff,13
8844c39743fffff,15
8844c39765fffff,3
8844c39009fffff,38
8844c3900dfffff,28
8844c39015fffff,14
8844c39159fffff,11
8844c39109fffff,1
8844c390e9fffff,46
8844c3973dfffff,4
8844c39539fffff,8
8844c39523fffff,1
8844c382c3fffff,2
8844c382c7fffff,7
8844c390abfffff,6
8844c3820bfffff,1
8844c382e5fffff,10
8844c39a19fffff,1
8844c39a47fffff,1
8844c39b13fffff,9
8844c39b11fffff,3
8844c39953fffff,1
8844c3990dfffff,1
8844c39911fffff,1
8844c38347fffff,1
8844c3988bfffff,1
8844c38159fffff,1
8844c38143fffff,2
8844c3812dfffff,3
8844c399b7fffff,1
8844c38b45fffff,3
8844c38295fffff,3
8844c380c1fffff,4
8844c380c5fffff,1
8844c3803dfffff,5
8844c38023fffff,7
8844c38e4bfffff,1
8844c38461fffff,2
8844c38559fffff,1
8844c38417fffff,3
8844c384e1fffff,8
8844c38503fffff,2
8844c38ac9fffff,2
8844c38f41fffff,1
8844c38843fffff,3
8844c38867fffff,1
8844c389c1fffff,2
8844c388e7fffff,2
8844c38dc1fffff,2
8844c388a1fffff,1
8844c31209fffff,1
8844c31265fffff,3
8844c31229fffff,3
8844c3122bfffff,1
8844c31223fffff,3
8844c31051fffff,1
8844c0d8c9fffff,13
8844c0db3bfffff,5
8844c0d86dfffff,1
8844c0d863fffff,2
8844c0d961fffff,1
8844c0d9edfffff,7
8844c0d887fffff,2
8844c0ca41fffff,4
8844c0c103fffff,8
8844c0ca55fffff,11
8844c0d9a1fffff,1
8844c636bbfffff,2
8844c0cb1bfffff,15
8844c0c841fffff,8
8844c6ad93fffff,4
8844c63763fffff,3
8844c63707fffff,4
8844c63721fffff,4
8844c6372dfffff,1
8844c630b7fffff,1
8844c63687fffff,3
8844c63423fffff,4
8844c635d9fffff,1
8844c63511fffff,3
8844c62281fffff,2
8844c635b7fffff,1
8844c62297fffff,1
8844c62701fffff,1
8844c0ca81fffff,44
8844c0c1bdfffff,6
8844c0c1b7fffff,6
8844c0cf55fffff,5
8844c0c9d9fffff,3
8844c0c8a9fffff,9
8844c0c9abfffff,24
8844c05253fffff,1
8844c05265fffff,1
8844c0c901fffff,1
8844c0c92bfffff,1
8844c62613fffff,2
8844c626a7fffff,2
8844c6240dfffff,1
8844c6273dfffff,1
8844c62531fffff,2
8844c05307fffff,8
8844c0532bfffff,12
8844c05141fffff,1
8844c624b3fffff,1
8844c05125fffff,3
8844c62249fffff,4
8844c631e3fffff,3
8844c631b3fffff,2
8844c62201fffff,5
8844c6226bfffff,1
8844c62205fffff,2
8844c62357fffff,1
8844c6233bfffff,3
8844c63aadfffff,1
8844c62005fffff,1
8844c62013fffff,1
8844c621c5fffff,1
8844c62a53fffff,1
8844c62a1bfffff,1
8844c621e5fffff,2
8844c62131fffff,1
8844c63981fffff,1
8844c62a6bfffff,1
8844c63997fffff,1
8844c639a3fffff,1
8844c67443fffff,1
8844c676a1fffff,1
8844c6741bfffff,14
8844c674edfffff,5
8844c62b0bfffff,5
8844c62b23fffff,1
8844c62801fffff,1
8844c62863fffff,1
8844c67481fffff,1
8844c67483fffff,2
8844c674b3fffff,1
8844c675d3fffff,1
8844c6661dfffff,1
8844c62087fffff,1
8844c62e69fffff,2
8844c62e45fffff,1
8844c62c59fffff,1
8844c62f09fffff,1
8844c628cbfffff,1
8844c62f3dfffff,3
8844c62f3bfffff,3
8844c62d51fffff,1
8844c62d0dfffff,1
8844c05b6bfffff,2
8844c62ebbfffff,1
8844c62cd9fffff,1
8844c62ca3fffff,1
8844c62c03fffff,2
8844c62dddfffff,2
8844c29641fffff,3
8844c2966bfffff,20
8844c629d9fffff,1
8844c29221fffff,15
8844c2935bfffff,8
8844c29357fffff,18
8844c29017fffff,15
8844c2903bfffff,6
8844c290a9fffff,2
8844c29333fffff,7
8844c29035fffff,4
8844c291e7fffff,2
8844c0cdb5fffff,1
8844c056e5fffff,2
8844c0503bfffff,2
8844c05033fffff,1
8844c0554dfffff,2
8844c05413fffff,2
8844c05433fffff,2
8844c05519fffff,3
8844c054e5fffff,3
8844c0558dfffff,4
